point_id,domain,point_type,cover_class,doy_band,snow_free_doy,x_utm,y_utm
3289,CRBU,vegetated,tree_deciduous,early,120.48265075683594,335713.5,4300574.5
3290,CRBU,vegetated,tree_deciduous,early,125.13894653320312,334144.5,4304879.5
3291,CRBU,vegetated,tree_deciduous,early,127.18386840820312,336754.5,4300913.5
3292,CRBU,vegetated,tree_deciduous,early,129.5438232421875,327547.5,4309115.5
3293,CRBU,vegetated,tree_deciduous,early,119.30816650390625,329833.5,4305896.5
3294,CRBU,vegetated,tree_deciduous,early,126.41815185546875,336775.5,4306901.5
3295,CRBU,vegetated,tree_deciduous,early,128.5541229248047,317890.5,4325465.5
3296,CRBU,vegetated,tree_deciduous,early,122.22874450683594,336538.5,4303844.5
3297,CRBU,vegetated,tree_deciduous,early,127.63626861572266,335707.5,4301033.5
3298,CRBU,vegetated,tree_deciduous,early,129.98556518554688,333208.5,4311062.5
3299,CRBU,vegetated,tree_deciduous,early,126.0009536743164,330967.5,4307936.5
3300,CRBU,vegetated,tree_deciduous,early,127.78331756591797,327451.5,4310189.5
3301,CRBU,vegetated,tree_deciduous,early,126.84144592285156,332356.5,4311074.5
3302,CRBU,vegetated,tree_deciduous,early,121.61964416503906,333961.5,4304375.5
3303,CRBU,vegetated,tree_deciduous,early,128.75355529785156,335815.5,4302101.5
3304,CRBU,vegetated,tree_deciduous,early,113.09210205078125,335428.5,4300139.5
3305,CRBU,vegetated,tree_deciduous,early,121.90398406982422,335182.5,4308158.5
3306,CRBU,vegetated,tree_deciduous,early,118.55750274658203,331588.5,4303661.5
3307,CRBU,vegetated,tree_deciduous,early,122.1719970703125,333553.5,4300970.5
3308,CRBU,vegetated,tree_deciduous,early,108.37247467041016,337702.5,4299563.5
3309,CRBU,vegetated,tree_deciduous,early,119.49424743652344,336766.5,4307513.5
3310,CRBU,vegetated,tree_deciduous,early,124.49083709716797,336157.5,4301423.5
3311,CRBU,vegetated,tree_deciduous,early,120.51932525634766,336757.5,4300190.5
3312,CRBU,vegetated,tree_deciduous,early,123.60104370117188,326410.5,4297514.5
3313,CRBU,vegetated,tree_deciduous,early,129.2523651123047,334960.5,4309229.5
3314,CRBU,vegetated,tree_deciduous,early,129.8775177001953,332302.5,4298540.5
3315,CRBU,vegetated,tree_deciduous,early,123.61627197265625,325045.5,4308467.5
3316,CRBU,vegetated,tree_deciduous,early,127.84452056884766,326884.5,4297781.5
3317,CRBU,vegetated,tree_deciduous,early,128.4727020263672,318169.5,4297205.5
3318,CRBU,vegetated,tree_deciduous,early,128.57469177246094,331765.5,4299755.5
3319,CRBU,vegetated,tree_deciduous,early,129.70657348632812,327139.5,4305842.5
3320,CRBU,vegetated,tree_deciduous,early,121.79969787597656,318211.5,4325585.5
3321,CRBU,vegetated,tree_deciduous,early,113.53145599365234,333166.5,4303517.5
3322,CRBU,vegetated,tree_deciduous,early,128.41644287109375,335878.5,4302023.5
3323,CRBU,vegetated,tree_deciduous,early,125.70634460449219,331729.5,4299008.5
3324,CRBU,vegetated,tree_deciduous,early,121.88253784179688,336946.5,4307459.5
3325,CRBU,vegetated,tree_deciduous,early,125.34972381591797,336433.5,4300397.5
3326,CRBU,vegetated,tree_deciduous,early,123.6722640991211,329527.5,4313000.5
3327,CRBU,vegetated,tree_deciduous,early,126.98802947998047,331651.5,4311827.5
3328,CRBU,vegetated,tree_deciduous,early,112.07315826416016,325873.5,4304552.5
3329,CRBU,vegetated,tree_deciduous,early,124.75973510742188,334096.5,4304996.5
3330,CRBU,vegetated,tree_deciduous,early,122.87157440185547,336532.5,4301048.5
3331,CRBU,vegetated,tree_deciduous,early,126.4782485961914,336151.5,4306262.5
3332,CRBU,vegetated,tree_deciduous,early,119.10566711425781,336238.5,4300448.5
3333,CRBU,vegetated,tree_deciduous,early,129.14796447753906,335911.5,4309016.5
3334,CRBU,vegetated,tree_deciduous,early,128.98304748535156,330127.5,4313141.5
3335,CRBU,vegetated,tree_deciduous,early,127.70535278320312,333394.5,4304015.5
3336,CRBU,vegetated,tree_deciduous,early,127.19325256347656,337867.5,4308581.5
3337,CRBU,vegetated,tree_deciduous,early,119.0640640258789,317809.5,4325564.5
3338,CRBU,vegetated,tree_deciduous,early,115.91680908203125,328093.5,4309310.5
3339,CRBU,vegetated,tree_deciduous,early,128.47125244140625,336061.5,4301240.5
3340,CRBU,vegetated,tree_deciduous,early,121.19914245605469,334990.5,4301453.5
3341,CRBU,vegetated,tree_deciduous,early,129.00912475585938,332605.5,4297388.5
3342,CRBU,vegetated,tree_deciduous,early,127.75859069824219,330040.5,4312556.5
3343,CRBU,vegetated,tree_deciduous,early,125.27661895751953,330136.5,4312517.5
3344,CRBU,vegetated,tree_deciduous,early,129.94815063476562,336361.5,4305452.5
3345,CRBU,vegetated,tree_deciduous,early,127.82437133789062,337261.5,4305278.5
3346,CRBU,vegetated,tree_deciduous,early,114.98246765136719,333790.5,4303772.5
3347,CRBU,vegetated,tree_deciduous,early,129.49264526367188,333802.5,4304198.5
3348,CRBU,vegetated,tree_deciduous,early,125.54376983642578,337021.5,4307036.5
3349,CRBU,vegetated,tree_deciduous,early,119.96354675292969,335053.5,4301102.5
3350,CRBU,vegetated,tree_deciduous,early,127.8882827758789,330217.5,4305782.5
3351,CRBU,vegetated,tree_deciduous,early,120.47753143310547,333151.5,4303202.5
3352,CRBU,vegetated,tree_deciduous,early,123.05274200439453,337306.5,4305533.5
3353,CRBU,vegetated,tree_deciduous,early,127.20121002197266,331612.5,4312085.5
3354,CRBU,vegetated,tree_deciduous,early,129.60191345214844,336511.5,4301252.5
3355,CRBU,vegetated,tree_deciduous,early,123.72750854492188,335020.5,4301360.5
3356,CRBU,vegetated,tree_deciduous,early,122.55458068847656,330652.5,4304741.5
3357,CRBU,vegetated,tree_deciduous,early,105.88578796386719,335845.5,4297895.5
3358,CRBU,vegetated,tree_deciduous,early,114.4866943359375,336136.5,4304333.5
3359,CRBU,vegetated,tree_deciduous,early,125.884765625,331759.5,4311824.5
3360,CRBU,vegetated,tree_deciduous,early,119.48550415039062,331618.5,4303712.5
3361,CRBU,vegetated,tree_deciduous,early,125.3545150756836,327136.5,4304402.5
3362,CRBU,vegetated,tree_deciduous,early,129.96939086914062,336325.5,4305977.5
3363,CRBU,vegetated,tree_deciduous,early,129.89663696289062,327427.5,4307474.5
3364,CRBU,vegetated,tree_deciduous,early,127.59249114990234,332359.5,4298336.5
3365,CRBU,vegetated,tree_deciduous,early,119.35443115234375,331093.5,4304420.5
3366,CRBU,vegetated,tree_deciduous,early,125.18616485595703,326392.5,4307924.5
3367,CRBU,vegetated,tree_deciduous,early,126.26578521728516,335866.5,4301744.5
3368,CRBU,vegetated,tree_deciduous,early,126.63088989257812,329497.5,4300478.5
3369,CRBU,vegetated,tree_deciduous,early,124.65652465820312,326701.5,4310843.5
3370,CRBU,vegetated,tree_deciduous,early,119.23263549804688,329794.5,4306199.5
3371,CRBU,vegetated,tree_deciduous,early,128.53509521484375,325540.5,4297418.5
3372,CRBU,vegetated,tree_deciduous,early,126.10208129882812,335077.5,4308377.5
3373,CRBU,vegetated,tree_deciduous,early,129.9839630126953,327547.5,4307177.5
3374,CRBU,vegetated,tree_deciduous,early,122.2010498046875,337261.5,4300547.5
3375,CRBU,vegetated,tree_deciduous,early,120.07696533203125,331732.5,4299335.5
3376,CRBU,vegetated,tree_deciduous,early,123.76341247558594,324514.5,4297730.5
3377,CRBU,vegetated,tree_deciduous,early,119.62613677978516,331561.5,4303802.5
3378,CRBU,vegetated,tree_deciduous,early,122.18606567382812,333979.5,4305734.5
3379,CRBU,vegetated,tree_deciduous,early,129.43760681152344,332908.5,4297406.5
3380,CRBU,vegetated,tree_deciduous,early,124.29933166503906,334339.5,4308845.5
3381,CRBU,vegetated,tree_deciduous,early,128.82266235351562,327430.5,4309205.5
3382,CRBU,vegetated,tree_deciduous,early,113.68486022949219,336553.5,4298822.5
3383,CRBU,vegetated,tree_deciduous,early,128.13746643066406,331681.5,4299731.5
3384,CRBU,vegetated,tree_deciduous,early,124.63150787353516,326146.5,4308296.5
3385,CRBU,vegetated,tree_deciduous,early,126.19733428955078,334330.5,4304711.5
3386,CRBU,vegetated,tree_deciduous,early,127.66946411132812,336064.5,4304102.5
3387,CRBU,vegetated,tree_deciduous,early,128.87193298339844,326566.5,4309598.5
3388,CRBU,vegetated,tree_deciduous,early,128.2698211669922,332359.5,4298558.5
3389,CRBU,vegetated,tree_deciduous,early,126.70801544189453,319420.5,4297295.5
3390,CRBU,vegetated,tree_deciduous,early,122.37696075439453,331951.5,4303997.5
3391,CRBU,vegetated,tree_deciduous,early,129.81788635253906,327442.5,4309988.5
3392,CRBU,vegetated,tree_deciduous,early,128.29530334472656,330889.5,4300625.5
3393,CRBU,vegetated,tree_deciduous,early,129.4683380126953,323494.5,4304456.5
3394,CRBU,vegetated,tree_deciduous,early,129.70166015625,326857.5,4297760.5
3395,CRBU,vegetated,tree_deciduous,early,118.38298034667969,317896.5,4325513.5
3396,CRBU,vegetated,tree_deciduous,early,129.23143005371094,336481.5,4301297.5
3397,CRBU,vegetated,tree_deciduous,early,126.10446166992188,333382.5,4309913.5
3398,CRBU,vegetated,tree_deciduous,early,127.09925842285156,334303.5,4304831.5
3399,CRBU,vegetated,tree_deciduous,early,129.88565063476562,332602.5,4297250.5
3400,CRBU,vegetated,tree_deciduous,early,123.59223175048828,335635.5,4302410.5
3401,CRBU,vegetated,tree_deciduous,early,129.92027282714844,332041.5,4311905.5
3402,CRBU,vegetated,tree_deciduous,early,127.58892822265625,331591.5,4299314.5
3403,CRBU,vegetated,tree_deciduous,early,128.95669555664062,328591.5,4297133.5
3404,CRBU,vegetated,tree_deciduous,early,126.28646850585938,335653.5,4301198.5
3405,CRBU,vegetated,tree_deciduous,early,128.06692504882812,337720.5,4305512.5
3406,CRBU,vegetated,tree_deciduous,early,110.23543548583984,335770.5,4299686.5
3407,CRBU,vegetated,tree_deciduous,early,129.33987426757812,330337.5,4306382.5
3408,CRBU,vegetated,tree_deciduous,early,126.05845642089844,319633.5,4297007.5
3409,CRBU,vegetated,tree_deciduous,early,128.70071411132812,328213.5,4308485.5
3410,CRBU,vegetated,tree_deciduous,early,125.91155242919922,327427.5,4297661.5
3411,CRBU,vegetated,tree_deciduous,early,104.17280578613281,333775.5,4303898.5
3412,CRBU,vegetated,tree_deciduous,early,112.80581665039062,333877.5,4303517.5
3413,CRBU,vegetated,tree_deciduous,early,128.84056091308594,326080.5,4308701.5
3414,CRBU,vegetated,tree_deciduous,early,108.60347747802734,333382.5,4303238.5
3415,CRBU,vegetated,tree_deciduous,early,129.32675170898438,333832.5,4306526.5
3416,CRBU,vegetated,tree_deciduous,early,121.45020294189453,335416.5,4301243.5
3417,CRBU,vegetated,tree_deciduous,early,116.45295715332031,334657.5,4301009.5
3418,CRBU,vegetated,tree_deciduous,early,113.5733871459961,336850.5,4304039.5
3419,CRBU,vegetated,tree_deciduous,early,128.49447631835938,324406.5,4309556.5
3420,CRBU,vegetated,tree_deciduous,early,117.36141204833984,330901.5,4304387.5
3421,CRBU,vegetated,tree_deciduous,early,126.444091796875,332053.5,4299158.5
3422,CRBU,vegetated,tree_deciduous,early,125.74325561523438,335839.5,4301927.5
3423,CRBU,vegetated,tree_deciduous,early,126.65715789794922,331498.5,4299941.5
3424,CRBU,vegetated,tree_deciduous,early,124.92931365966797,335842.5,4309487.5
3425,CRBU,vegetated,tree_deciduous,early,125.63574981689453,336610.5,4306040.5
3426,CRBU,vegetated,tree_deciduous,early,128.70343017578125,325102.5,4309043.5
3427,CRBU,vegetated,tree_deciduous,early,128.91964721679688,327958.5,4297121.5
3428,CRBU,vegetated,tree_deciduous,early,125.150390625,327226.5,4310303.5
3429,CRBU,vegetated,tree_deciduous,early,115.67564392089844,336478.5,4306778.5
3430,CRBU,vegetated,tree_deciduous,early,124.98165893554688,324343.5,4309565.5
3431,CRBU,vegetated,tree_deciduous,early,112.20984649658203,335368.5,4308881.5
3432,CRBU,vegetated,tree_deciduous,early,125.0165786743164,334927.5,4301531.5
3433,CRBU,vegetated,tree_deciduous,early,129.54356384277344,330901.5,4300691.5
3434,CRBU,vegetated,tree_deciduous,early,123.37432861328125,318274.5,4297211.5
3435,CRBU,vegetated,tree_deciduous,early,110.8690414428711,334981.5,4299989.5
3436,CRBU,vegetated,tree_deciduous,early,120.3031997680664,337246.5,4300511.5
3437,CRBU,vegetated,tree_deciduous,early,114.06792449951172,335203.5,4300190.5
3438,CRBU,vegetated,tree_deciduous,early,128.2588653564453,323968.5,4304255.5
3439,CRBU,vegetated,tree_deciduous,early,129.1959991455078,331849.5,4308608.5
3440,CRBU,vegetated,tree_deciduous,early,125.63658142089844,328495.5,4312274.5
3441,CRBU,vegetated,tree_deciduous,early,125.27571105957031,335809.5,4300769.5
3442,CRBU,vegetated,tree_deciduous,early,107.03935241699219,335431.5,4299956.5
3443,CRBU,vegetated,tree_deciduous,early,125.63613891601562,333271.5,4310951.5
3444,CRBU,vegetated,tree_deciduous,early,124.5230941772461,335947.5,4304525.5
3445,CRBU,vegetated,tree_deciduous,early,95.0126953125,337366.5,4304111.5
3446,CRBU,vegetated,tree_deciduous,early,126.72000122070312,324628.5,4308875.5
3447,CRBU,vegetated,tree_deciduous,early,114.6517333984375,324523.5,4309409.5
3448,CRBU,vegetated,tree_deciduous,early,126.92597198486328,335959.5,4302959.5
3449,CRBU,vegetated,tree_deciduous,early,129.853271484375,332284.5,4298153.5
3450,CRBU,vegetated,tree_deciduous,early,129.49331665039062,337336.5,4300145.5
3451,CRBU,vegetated,tree_deciduous,early,124.1689453125,330493.5,4304726.5
3452,CRBU,vegetated,tree_deciduous,early,126.7123794555664,323716.5,4305257.5
3453,CRBU,vegetated,tree_deciduous,early,120.59150695800781,336358.5,4300370.5
3454,CRBU,vegetated,tree_deciduous,early,120.47753143310547,333133.5,4303190.5
3455,CRBU,vegetated,tree_deciduous,early,128.69642639160156,335290.5,4310678.5
3456,CRBU,vegetated,tree_deciduous,early,121.85317993164062,326215.5,4297568.5
3457,CRBU,vegetated,tree_deciduous,early,123.717041015625,337222.5,4300223.5
3458,CRBU,vegetated,tree_deciduous,early,128.53866577148438,330868.5,4300646.5
3459,CRBU,vegetated,tree_deciduous,early,122.56088256835938,336784.5,4300277.5
3460,CRBU,vegetated,tree_deciduous,early,126.61883544921875,331642.5,4299335.5
3461,CRBU,vegetated,tree_deciduous,early,128.7450408935547,336151.5,4306157.5
3462,CRBU,vegetated,tree_deciduous,early,127.32608795166016,333718.5,4307426.5
3463,CRBU,vegetated,tree_deciduous,early,128.66893005371094,325693.5,4309475.5
3464,CRBU,vegetated,tree_deciduous,early,127.49574279785156,324913.5,4308698.5
3465,CRBU,vegetated,tree_deciduous,early,109.49474334716797,333706.5,4303778.5
3466,CRBU,vegetated,tree_deciduous,early,124.12000274658203,324664.5,4297691.5
3467,CRBU,vegetated,tree_deciduous,early,114.04137420654297,325894.5,4304411.5
3468,CRBU,vegetated,tree_deciduous,early,127.1337890625,332047.5,4298357.5
3469,CRBU,vegetated,tree_deciduous,early,126.6206283569336,329896.5,4305560.5
3470,CRBU,vegetated,tree_deciduous,early,126.93855285644531,324412.5,4304855.5
3471,CRBU,vegetated,tree_deciduous,early,121.28892517089844,334009.5,4304345.5
3472,CRBU,vegetated,tree_deciduous,early,127.36911010742188,328801.5,4302923.5
3473,CRBU,vegetated,tree_deciduous,early,128.8686065673828,325450.5,4309190.5
3474,CRBU,vegetated,tree_deciduous,early,129.4613037109375,330016.5,4306652.5
3475,CRBU,vegetated,tree_deciduous,early,114.86326599121094,335635.5,4300064.5
3476,CRBU,vegetated,tree_deciduous,early,129.66310119628906,337549.5,4300130.5
3477,CRBU,vegetated,tree_deciduous,early,124.40314483642578,335167.5,4301417.5
3478,CRBU,vegetated,tree_deciduous,early,128.24630737304688,332545.5,4311821.5
3479,CRBU,vegetated,tree_deciduous,early,120.1312026977539,317824.5,4325564.5
3480,CRBU,vegetated,tree_deciduous,early,124.8073501586914,330934.5,4307876.5
3481,CRBU,vegetated,tree_deciduous,early,128.80628967285156,329302.5,4301744.5
3482,CRBU,vegetated,tree_deciduous,early,121.53279113769531,331741.5,4303547.5
3483,CRBU,vegetated,tree_deciduous,early,127.12162780761719,336235.5,4303151.5
3484,CRBU,vegetated,tree_deciduous,early,121.80731201171875,336922.5,4309454.5
3485,CRBU,vegetated,tree_deciduous,early,117.8961410522461,335839.5,4300568.5
3486,CRBU,vegetated,tree_deciduous,early,120.31414031982422,336517.5,4300313.5
3487,CRBU,vegetated,tree_deciduous,early,117.79790496826172,328201.5,4302182.5
3488,CRBU,vegetated,tree_deciduous,early,129.76412963867188,327151.5,4316060.5
3489,CRBU,vegetated,tree_deciduous,early,127.3984375,319837.5,4324937.5
3490,CRBU,vegetated,tree_deciduous,early,122.93608856201172,335953.5,4304450.5
3491,CRBU,vegetated,tree_deciduous,early,126.6700210571289,337378.5,4299596.5
3492,CRBU,vegetated,tree_deciduous,early,127.96978759765625,326944.5,4304552.5
3493,CRBU,vegetated,tree_deciduous,early,124.6039047241211,332578.5,4312481.5
3494,CRBU,vegetated,tree_deciduous,early,113.87751770019531,335566.5,4300424.5
3495,CRBU,vegetated,tree_deciduous,early,126.82975769042969,333406.5,4307732.5
3496,CRBU,vegetated,tree_deciduous,early,126.71839904785156,334099.5,4305992.5
3497,CRBU,vegetated,tree_deciduous,early,112.96649169921875,333445.5,4303637.5
3498,CRBU,vegetated,tree_deciduous,early,120.37370300292969,335209.5,4301948.5
3499,CRBU,vegetated,tree_deciduous,early,126.59137725830078,337345.5,4305311.5
3500,CRBU,vegetated,tree_deciduous,early,123.1923828125,335182.5,4308140.5
3501,CRBU,vegetated,tree_deciduous,mid,135.54373168945312,322588.5,4303901.5
3502,CRBU,vegetated,tree_deciduous,mid,135.88693237304688,337315.5,4309598.5
3503,CRBU,vegetated,tree_deciduous,mid,133.7926483154297,327652.5,4309571.5
3504,CRBU,vegetated,tree_deciduous,mid,131.29454040527344,321076.5,4303340.5
3505,CRBU,vegetated,tree_deciduous,mid,133.296630859375,336478.5,4309463.5
3506,CRBU,vegetated,tree_deciduous,mid,132.3095703125,336889.5,4305947.5
3507,CRBU,vegetated,tree_deciduous,mid,137.98802185058594,327619.5,4315427.5
3508,CRBU,vegetated,tree_deciduous,mid,138.89234924316406,331024.5,4299881.5
3509,CRBU,vegetated,tree_deciduous,mid,139.80706787109375,322864.5,4304807.5
3510,CRBU,vegetated,tree_deciduous,mid,133.2217254638672,330493.5,4300925.5
3511,CRBU,vegetated,tree_deciduous,mid,139.32540893554688,321883.5,4312361.5
3512,CRBU,vegetated,tree_deciduous,mid,134.1612548828125,331579.5,4312478.5
3513,CRBU,vegetated,tree_deciduous,mid,137.04949951171875,318373.5,4297292.5
3514,CRBU,vegetated,tree_deciduous,mid,139.20376586914062,322027.5,4303325.5
3515,CRBU,vegetated,tree_deciduous,mid,142.58645629882812,322177.5,4303916.5
3516,CRBU,vegetated,tree_deciduous,mid,131.14735412597656,329572.5,4313312.5
3517,CRBU,vegetated,tree_deciduous,mid,136.72459411621094,318247.5,4297295.5
3518,CRBU,vegetated,tree_deciduous,mid,136.35116577148438,335380.5,4308581.5
3519,CRBU,vegetated,tree_deciduous,mid,133.04263305664062,325882.5,4311884.5
3520,CRBU,vegetated,tree_deciduous,mid,136.81382751464844,319783.5,4314290.5
3521,CRBU,vegetated,tree_deciduous,mid,139.1623992919922,318574.5,4298069.5
3522,CRBU,vegetated,tree_deciduous,mid,136.49053955078125,330649.5,4306523.5
3523,CRBU,vegetated,tree_deciduous,mid,130.13336181640625,334378.5,4309724.5
3524,CRBU,vegetated,tree_deciduous,mid,141.4917449951172,316114.5,4303760.5
3525,CRBU,vegetated,tree_deciduous,mid,139.8056640625,322915.5,4311446.5
3526,CRBU,vegetated,tree_deciduous,mid,132.88694763183594,328288.5,4313564.5
3527,CRBU,vegetated,tree_deciduous,mid,139.11619567871094,331420.5,4298462.5
3528,CRBU,vegetated,tree_deciduous,mid,137.31796264648438,325657.5,4311764.5
3529,CRBU,vegetated,tree_deciduous,mid,135.93247985839844,336304.5,4309289.5
3530,CRBU,vegetated,tree_deciduous,mid,132.32260131835938,329641.5,4313309.5
3531,CRBU,vegetated,tree_deciduous,mid,133.44349670410156,324292.5,4310009.5
3532,CRBU,vegetated,tree_deciduous,mid,148.46119689941406,329032.5,4297220.5
3533,CRBU,vegetated,tree_deciduous,mid,133.4353485107422,332401.5,4297193.5
3534,CRBU,vegetated,tree_deciduous,mid,130.10504150390625,323674.5,4298687.5
3535,CRBU,vegetated,tree_deciduous,mid,143.2859649658203,318829.5,4298072.5
3536,CRBU,vegetated,tree_deciduous,mid,130.577880859375,318631.5,4297493.5
3537,CRBU,vegetated,tree_deciduous,mid,147.3070068359375,321892.5,4310933.5
3538,CRBU,vegetated,tree_deciduous,mid,138.3180694580078,322687.5,4304411.5
3539,CRBU,vegetated,tree_deciduous,mid,145.17884826660156,321943.5,4311044.5
3540,CRBU,vegetated,tree_deciduous,mid,137.4689483642578,318517.5,4297226.5
3541,CRBU,vegetated,tree_deciduous,mid,143.38548278808594,330565.5,4299002.5
3542,CRBU,vegetated,tree_deciduous,mid,136.423583984375,333796.5,4311431.5
3543,CRBU,vegetated,tree_deciduous,mid,138.54940795898438,327931.5,4306871.5
3544,CRBU,vegetated,tree_deciduous,mid,141.81243896484375,323590.5,4304867.5
3545,CRBU,vegetated,tree_deciduous,mid,144.6212615966797,329809.5,4315535.5
3546,CRBU,vegetated,tree_deciduous,mid,133.5689239501953,336067.5,4304852.5
3547,CRBU,vegetated,tree_deciduous,mid,134.7635955810547,337951.5,4306058.5
3548,CRBU,vegetated,tree_deciduous,mid,132.6342315673828,332209.5,4308467.5
3549,CRBU,vegetated,tree_deciduous,mid,142.4464111328125,322306.5,4304411.5
3550,CRBU,vegetated,tree_deciduous,mid,141.9390869140625,334756.5,4311104.5
3551,CRBU,vegetated,tree_deciduous,mid,132.86923217773438,334879.5,4310360.5
3552,CRBU,vegetated,tree_deciduous,mid,133.1881866455078,336319.5,4304594.5
3553,CRBU,vegetated,tree_deciduous,mid,134.612548828125,328675.5,4302584.5
3554,CRBU,vegetated,tree_deciduous,mid,140.5430908203125,329080.5,4314671.5
3555,CRBU,vegetated,tree_deciduous,mid,134.11607360839844,326920.5,4309943.5
3556,CRBU,vegetated,tree_deciduous,mid,130.9669647216797,327826.5,4297259.5
3557,CRBU,vegetated,tree_deciduous,mid,130.79417419433594,333886.5,4304999.5
3558,CRBU,vegetated,tree_deciduous,mid,138.81385803222656,336904.5,4312073.5
3559,CRBU,vegetated,tree_deciduous,mid,138.20155334472656,332026.5,4312535.5
3560,CRBU,vegetated,tree_deciduous,mid,133.8394012451172,334804.5,4309253.5
3561,CRBU,vegetated,tree_deciduous,mid,135.32069396972656,323068.5,4308959.5
3562,CRBU,vegetated,tree_deciduous,mid,140.9961700439453,321376.5,4303349.5
3563,CRBU,vegetated,tree_deciduous,mid,133.85751342773438,331363.5,4299623.5
3564,CRBU,vegetated,tree_deciduous,mid,133.4278564453125,326761.5,4304741.5
3565,CRBU,vegetated,tree_deciduous,mid,133.98736572265625,326392.5,4310876.5
3566,CRBU,vegetated,tree_deciduous,mid,145.6764678955078,322417.5,4298948.5
3567,CRBU,vegetated,tree_deciduous,mid,139.11973571777344,331996.5,4297979.5
3568,CRBU,vegetated,tree_deciduous,mid,130.32241821289062,320974.5,4298960.5
3569,CRBU,vegetated,tree_deciduous,mid,137.1597900390625,334858.5,4310468.5
3570,CRBU,vegetated,tree_deciduous,mid,137.9699249267578,327622.5,4312568.5
3571,CRBU,vegetated,tree_deciduous,mid,130.28993225097656,332125.5,4312265.5
3572,CRBU,vegetated,tree_deciduous,mid,134.13673400878906,334822.5,4309286.5
3573,CRBU,vegetated,tree_deciduous,mid,130.67413330078125,337396.5,4309739.5
3574,CRBU,vegetated,tree_deciduous,mid,133.39776611328125,329641.5,4300931.5
3575,CRBU,vegetated,tree_deciduous,mid,138.49197387695312,330361.5,4310093.5
3576,CRBU,vegetated,tree_deciduous,mid,135.92738342285156,331924.5,4313051.5
3577,CRBU,vegetated,tree_deciduous,mid,139.443115234375,325339.5,4306928.5
3578,CRBU,vegetated,tree_deciduous,mid,147.21917724609375,326494.5,4311986.5
3579,CRBU,vegetated,tree_deciduous,mid,134.6005401611328,333199.5,4311329.5
3580,CRBU,vegetated,tree_deciduous,mid,140.37533569335938,319807.5,4314230.5
3581,CRBU,vegetated,tree_deciduous,mid,147.82284545898438,325315.5,4313279.5
3582,CRBU,vegetated,tree_deciduous,mid,138.35670471191406,324136.5,4303868.5
3583,CRBU,vegetated,tree_deciduous,mid,142.15414428710938,323968.5,4304615.5
3584,CRBU,vegetated,tree_deciduous,mid,135.49969482421875,329161.5,4309640.5
3585,CRBU,vegetated,tree_deciduous,mid,134.73916625976562,337048.5,4309601.5
3586,CRBU,vegetated,tree_deciduous,mid,138.71051025390625,333463.5,4311071.5
3587,CRBU,vegetated,tree_deciduous,mid,141.95545959472656,327154.5,4313354.5
3588,CRBU,vegetated,tree_deciduous,mid,145.73388671875,318973.5,4299212.5
3589,CRBU,vegetated,tree_deciduous,mid,145.50711059570312,315388.5,4304387.5
3590,CRBU,vegetated,tree_deciduous,mid,131.20481872558594,324004.5,4305104.5
3591,CRBU,vegetated,tree_deciduous,mid,137.645263671875,330097.5,4313516.5
3592,CRBU,vegetated,tree_deciduous,mid,137.62660217285156,325291.5,4307174.5
3593,CRBU,vegetated,tree_deciduous,mid,135.21151733398438,336031.5,4310573.5
3594,CRBU,vegetated,tree_deciduous,mid,133.32215881347656,329980.5,4306493.5
3595,CRBU,vegetated,tree_deciduous,mid,134.0345458984375,331720.5,4312190.5
3596,CRBU,vegetated,tree_deciduous,mid,131.9915008544922,326509.5,4310807.5
3597,CRBU,vegetated,tree_deciduous,mid,137.46434020996094,323665.5,4304855.5
3598,CRBU,vegetated,tree_deciduous,mid,136.18385314941406,326815.5,4298678.5
3599,CRBU,vegetated,tree_deciduous,mid,133.9892578125,336250.5,4309283.5
3600,CRBU,vegetated,tree_deciduous,mid,150.4870147705078,326986.5,4319408.5
3601,CRBU,vegetated,tree_deciduous,mid,136.27969360351562,321205.5,4303037.5
3602,CRBU,vegetated,tree_deciduous,mid,130.62957763671875,337714.5,4300313.5
3603,CRBU,vegetated,tree_deciduous,mid,134.61529541015625,320797.5,4303382.5
3604,CRBU,vegetated,tree_deciduous,mid,146.5289306640625,321658.5,4303190.5
3605,CRBU,vegetated,tree_deciduous,mid,135.8550262451172,329086.5,4314791.5
3606,CRBU,vegetated,tree_deciduous,mid,133.04693603515625,337450.5,4304285.5
3607,CRBU,vegetated,tree_deciduous,mid,140.12107849121094,326788.5,4301258.5
3608,CRBU,vegetated,tree_deciduous,mid,138.34597778320312,320074.5,4298843.5
3609,CRBU,vegetated,tree_deciduous,mid,130.48544311523438,319492.5,4297517.5
3610,CRBU,vegetated,tree_deciduous,mid,137.75775146484375,337123.5,4306220.5
3611,CRBU,vegetated,tree_deciduous,mid,143.3160858154297,317431.5,4297889.5
3612,CRBU,vegetated,tree_deciduous,mid,138.8951873779297,325756.5,4318790.5
3613,CRBU,vegetated,tree_deciduous,mid,135.43585205078125,331993.5,4298012.5
3614,CRBU,vegetated,tree_deciduous,mid,136.09494018554688,326647.5,4298204.5
3615,CRBU,vegetated,tree_deciduous,mid,131.16619873046875,330964.5,4312928.5
3616,CRBU,vegetated,tree_deciduous,mid,135.7074737548828,330256.5,4308161.5
3617,CRBU,vegetated,tree_deciduous,mid,143.2242889404297,321982.5,4304297.5
3618,CRBU,vegetated,tree_deciduous,mid,145.28611755371094,315601.5,4301777.5
