band_idx,wavelength_nm,center,PC01,PC02,PC03,PC04,PC05,PC06,PC07,PC08,PC09,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
68,719,0.03640299764181459,0.004164044130267466,-0.008007614635052614,0.13426242467919886,0.04075770098703417,0.0553026794452723,0.032027035668412716,-0.10585915964825243,-0.2044410040577041,0.04467052000588004,-0.20376383494238284,-0.15838805221626356,-0.03412861836889157,0.032004223276237004,0.008126809074807314,-0.017444039962335962,0.08291548525680313,0.1329323846191929,-0.025879567403542206,0.058827993277540784,-0.004092539438698827
69,724,0.04115807051862664,0.014913865376857929,-2.768233228960946e-4,0.14553526314322845,0.027798806791166725,0.02592167006270372,0.03741376300482603,-0.1220181883339877,-0.2301118267176811,0.008702541731921804,-0.18847910205863772,-0.16556193454152932,-0.03992816522561282,0.057050281525990676,0.0056452123013687435,0.008700227250465807,-0.007086690013161142,0.11445885202272875,-0.06271871849386856,0.08305786650569658,-0.016034284905477567
70,729,0.0457837795866922,0.026460579869510892,0.011004524021311067,0.15158784048758694,0.013828270832284412,-0.004729589090160377,0.033640986172299873,-0.12804539639582269,-0.23021534772785351,-0.019434235539889988,-0.1489213396837765,-0.15130094656340337,-0.05423352412356592,0.08508578872985464,0.00729827441903129,0.029016370433698556,-0.10176678381972229,0.06239688630530519,-0.06577551384659797,0.0491717381794519,-0.015000814160213493
71,734,0.04976763434208348,0.03733493624359017,0.025292205271063694,0.15264878440972315,4.405465138750884e-4,-0.03560005654846703,0.023632984143849303,-0.12015820829705325,-0.2166191754043216,-0.04210170364790865,-0.09721622803497845,-0.1128184897395224,-0.03489766996278132,0.07610706451748939,-0.013052331245853206,0.042529539535686195,-0.15585054360895428,0.0030473863537772814,-0.06243445988521033,0.029621069870044668,-0.0030311035693346483
72,739,0.053187754031174206,0.04689624281989425,0.039033047814501926,0.14947070284293001,-0.007946459420112864,-0.06367776355807195,0.01185477950187148,-0.10445812006099484,-0.1893603011509794,-0.05364277343423959,-0.05384705779806144,-0.06730926078357546,-0.024471993233496466,0.06640519127864879,-0.04039285708760555,0.056071968198257834,-0.18231712517915902,-0.023990829638039085,-0.06449711936528527,0.005001658389423397,0.01976067965560809
73,744,0.05551427452061636,0.054556844039265,0.051856854786142575,0.14081885367162786,-0.014458603713130588,-0.08747983969671641,-0.005323836811313449,-0.07932721931250317,-0.14250670208728508,-0.05906457986902681,0.0074619361488447115,-0.018247193065366978,0.008640734784634892,0.02845924102829631,-0.04156683229061818,0.04422372920051166,-0.16951413175501406,-0.06922470289489768,-0.04172451631617966,-0.026141511646433968,-0.021401102118043976
74,749,0.05732274977386842,0.059624569403619716,0.05979840574330563,0.13532071035001467,-0.01867623085473703,-0.09941963258399784,-0.01720228361896405,-0.06209425252627291,-0.11345607055664235,-0.05212572830415048,0.029817715802420236,8.702325307407349e-4,0.024086634894660595,-0.0020709548343770235,-0.045821125239016686,0.030745086034860772,-0.13549258453008722,-0.07668051269725581,-0.009074671993581654,-0.042976755254686014,-0.0034416855105241654
75,754,0.05861533870076372,0.06313608260367441,0.06520433399386366,0.13053849105791954,-0.021430521524346883,-0.1059027732171707,-0.02560155526975449,-0.048334195958851064,-0.08973572487958559,-0.04796732239411452,0.04396804704102107,0.014353583019451636,0.03501013688626595,-0.02295168237343167,-0.05252620349391812,0.02338765280822416,-0.10400632447414938,-0.07908129691178553,0.006364498321214906,-0.05025822845986862,0.011283863488023757
76,759,0.05904514387942071,0.06512826502247121,0.06814079553078776,0.12591352955201487,-0.026228288956529733,-0.1087234693538574,-0.030404383593428178,-0.03703491752316973,-0.06995971537058931,-0.04030704959736201,0.049593489382865195,0.007303425495854542,0.041544756561123095,-0.04050476033458644,-0.06483325338575172,0.033065561003177375,-0.08946282862315519,-0.07842957969551934,0.04317253356608198,-0.04912573399953165,0.061186969918219945
77,764,0.060679088414072206,0.06683171563643027,0.06982206932631328,0.12258286103781071,-0.027453867739375644,-0.10755409080056914,-0.03757219788805213,-0.02927876734591563,-0.05523163994529332,-0.038518039459501614,0.06178768705710873,0.01890690149164436,0.0431801939371589,-0.04381044942064189,-0.056854834915836344,0.00816360564876406,-0.07220251421063988,-0.07034449097227981,0.03333951611810592,-0.045024618519335806,0.05564005265368227
78,769,0.06153116731427787,0.06806727125686513,0.07021504714838303,0.12012260812376559,-0.026978432892422015,-0.10661804709578072,-0.03861349438489893,-0.02445071768932804,-0.04769803765432882,-0.03268089043170931,0.05871180585768633,0.033508716414061945,0.042304043858304635,-0.0486130322714737,-0.045170057541381106,-2.946592102816793e-5,-0.05369809070246234,-0.06471897910354923,0.03717839306707437,-0.05616534104140403,0.01775744723308991
79,774,0.06217158523084988,0.0688217985928923,0.06996446935494512,0.1176040528061951,-0.02784773492579892,-0.10460031494390533,-0.03937768565808816,-0.01988826476109556,-0.04029819898121948,-0.027126261282012377,0.055692443008816477,0.03778253848882252,0.04040961405735766,-0.051652978342080866,-0.04096143652887263,-0.0039272084901163145,-0.03968779256007174,-0.0550228521962926,0.041959709458568036,-0.05637295623986095,0.011622038605589899
80,779,0.062760700978555,0.06938938024196004,0.06930028906965248,0.11512924888748505,-0.028573403721152246,-0.10172651412167132,-0.03986823338793083,-0.01573036035684829,-0.03262811502978854,-0.022719250373288574,0.05289980982997808,0.039644429894071645,0.0383052554388878,-0.05389279917358779,-0.03799291279354289,-0.006400015883022399,-0.029262220774020832,-0.046066067797904536,0.04462720057894547,-0.05400225491442848,0.007706662395497971
81,785,0.06330283490326358,0.06978210836277506,0.06850271554258852,0.11262842669349332,-0.029101817947826167,-0.09869902818793563,-0.04028182012065013,-0.011471039200480655,-0.026486821551861536,-0.01978390005298191,0.04919650534715326,0.04135156772069117,0.036839785177205486,-0.05357442702045565,-0.03761426907671185,-0.00841109613412972,-0.017075859384573212,-0.03978100899741576,0.038471055004497844,-0.04573757593887314,0.004534837924651053
82,790,0.0637947922993181,0.07009031792284733,0.06755627862853898,0.1101135259994074,-0.0292741321745013,-0.09544795109968077,-0.04001818942238081,-0.007544289795548245,-0.019664389786766535,-0.017192425849573707,0.04551364974676472,0.04154247303605853,0.03485731437083138,-0.053834467755927706,-0.038151819039077585,-0.0083528425425656,-0.008113954297373193,-0.03402917105472081,0.031238697062493243,-0.03685957853029647,0.004990925136116295
83,795,0.06430970592934586,0.07044202386965895,0.06639384562229347,0.10774664674775532,-0.029818921514719144,-0.09205203494764232,-0.04003959501358303,-0.003925069045917695,-0.01403292262745304,-0.013961697403436748,0.04156759744492618,0.042454373729361464,0.032935872940262845,-0.05377079310388936,-0.03708070000237641,-0.010428077784971406,0.002373460167563307,-0.02835551043354943,0.02746391876218595,-0.030468996250427087,-7.288379763244406e-4
84,800,0.06478344188467719,0.07074294403675474,0.06510639589697231,0.10530626640603516,-0.03001320134227721,-0.08865061882766263,-0.03977519152274776,-1.320614286481211e-4,-0.008059228827011876,-0.0111000896733655,0.03732829542822945,0.04343734280453624,0.030207189436054823,-0.05289801654450514,-0.036293307240459476,-0.011306928086434983,0.00994475530369502,-0.020338404647737614,0.022353859709702575,-0.0230616267556784,-0.0016615465273043554
85,805,0.06527670993845425,0.0710507300983798,0.06371380065399734,0.10287169005152742,-0.03069583815344658,-0.08520396151238557,-0.039570886620925005,0.003205226510479104,-0.002816381941839747,-0.007536935674142313,0.03282884160426225,0.04364239564302047,0.027073974713105953,-0.050542212084190165,-0.03465873786236853,-0.013025406387120755,0.017784838939007272,-0.014516349860801548,0.020346902008280165,-0.017016414589464034,-0.006363739360508062
86,810,0.06570562901181218,0.07123580081194876,0.06209895364778844,0.10049213240501022,-0.030904325219746537,-0.08180136387369591,-0.039039730524897204,0.006290137183572716,0.0020117854999718147,-0.004688706326781068,0.028740972620262248,0.04445141367905076,0.025328898737753045,-0.04983073377822748,-0.032729440525106596,-0.012291506415368251,0.024870895882772394,-0.01028906476051883,0.013160103971056743,-0.01005713941544698,-0.005906334464817983
87,815,0.0660852647024964,0.07130358205097101,0.06047350875372292,0.09801316250631538,-0.030961652732107964,-0.07831526671794561,-0.03821769967553539,0.009110257098892141,0.006926263930348232,-0.002675011681615723,0.026307795339380647,0.0429163399044419,0.022840257932388076,-0.04695637007771252,-0.032051594193247365,-0.01204884081394581,0.03334523562351283,-0.004286993927224397,0.003423998427733238,0.002116021475634299,-0.005572718548967419
88,820,0.06657659605301941,0.07160373163364626,0.058475508055114846,0.09543847600719597,-0.03172902448158953,-0.07443516223082024,-0.03791839788757685,0.010965532195458852,0.01184448130131464,0.002486852987811978,0.025263477479022727,0.041646217616500884,0.0175900924792817,-0.042277523632925515,-0.028603241431070927,-0.018197317788359486,0.03843932314343047,0.004506275881167433,0.006541685378076754,0.004844697863280531,-0.0056534834905589805
89,825,0.06703761618194347,0.07184131347618222,0.056320208455461006,0.09331307999915263,-0.03225665056137838,-0.07083739946699844,-0.03764740550146065,0.013148311206506292,0.01549625741184405,0.006352524533240056,0.02280012725053498,0.043212152228116696,0.014470454748665386,-0.038361388948281894,-0.022597876792915778,-0.022340598116077953,0.042281786099578646,0.011979328053519955,0.006437430935788319,0.008487068631102076,-0.01244416919956284
90,830,0.06745763767508312,0.0719716742990982,0.05417617035270072,0.09117997427148301,-0.03313061938075526,-0.06764336436727393,-0.037212894295350595,0.015032120127259617,0.0189502531176295,0.010166774199334821,0.02098621871677156,0.04464700303289934,0.012113365554406197,-0.036210736275044876,-0.014040594103500168,-0.025634615419857804,0.047312461445534394,0.017324082626156385,0.005350792596226702,0.011650112614651834,-0.014559037589780707
91,835,0.06789276419306647,0.07217756565637932,0.05196779202904192,0.08907319508643963,-0.03414704703416162,-0.06443122340810821,-0.036891703969859004,0.0169674910024327,0.021572088884364918,0.014642651576041341,0.019843770148772085,0.04632122937793804,0.00790418407178711,-0.033745208993889324,-0.005706666354223093,-0.02908263906814371,0.04925516467962784,0.023486115062440627,0.008512200890344953,0.012680725731391609,-0.018987212843996282
92,840,0.06832897864416526,0.07243773563242532,0.04981855128214763,0.0869221891118756,-0.03480352853723587,-0.061309113930788896,-0.036423672705998146,0.019409194147493748,0.02474301677290819,0.01795267037345904,0.01687680494679063,0.04716899274585892,0.005932815236996344,-0.030867401786844374,0.002940714750329461,-0.033024122915479646,0.054162436874728506,0.027712722223048655,0.008831011378562768,0.016407943086391014,-0.026156093774096133
93,845,0.0687765262571628,0.07271287850228747,0.04766534931818398,0.08465813780321282,-0.035429730673093594,-0.057986071209387806,-0.03578886964254013,0.021282595710444024,0.02838914661636332,0.022094691562904504,0.01403038600436559,0.048071140625137676,0.0026987081874421536,-0.027954357442465327,0.010176413908976393,-0.0371321125004808,0.057626666650585606,0.03258415123796358,0.00747057270041037,0.01838382538292425,-0.03157685240490904
94,850,0.0691840613405782,0.07290828021587226,0.04561681665708955,0.08247988029512322,-0.03618993908919919,-0.05490434030522642,-0.03513269223557448,0.02327548580189476,0.03186645159631851,0.025121436737483367,0.011460299290235404,0.047491018321012,1.2266616056417167e-4,-0.02569534020786237,0.01502840764478057,-0.03857533159567761,0.0615198140176439,0.03697700513350762,0.00497159797520089,0.021754480917340578,-0.03201416332906747
95,855,0.06959397198749044,0.0731290501527469,0.043628667430885705,0.08025269995946722,-0.03728576152960938,-0.05183024802804528,-0.034625986430623056,0.025735331306629108,0.03505257455345143,0.02854519050453327,0.00937919518901403,0.04688599643149997,-0.0036269212495738962,-0.02286127797218692,0.020764075890879467,-0.04104471777048464,0.06318212533425735,0.042684524228955426,0.00825947772114883,0.023209977286090814,-0.032577851243463345
96,860,0.06999146319794915,0.07331295376087532,0.0417110825214898,0.07814852433603568,-0.038026566119503405,-0.04912648660745594,-0.03394202242850215,0.02808061200667182,0.03733805986449234,0.03232022003180507,0.006376046097098164,0.04656471699550333,-0.006440874068364177,-0.021982263691068024,0.026538881457540794,-0.04350101106797726,0.06430089498627789,0.0471333096684095,0.008500426807713206,0.02514388109540521,-0.03612503437846339
97,865,0.0703657750638903,0.07343770720857065,0.03972842980943296,0.07607835115968707,-0.038905025803016774,-0.04634549406980404,-0.03289370897664718,0.03066948147846749,0.04038697351873895,0.0357013538512274,0.0030060981326194385,0.04588320701730867,-0.008139540158242304,-0.020200846328680272,0.03189385791584982,-0.04491540204970521,0.06777374071878722,0.050882900719693265,0.004636085793335617,0.02849959110364515,-0.037379038164905315
98,870,0.07075330283377315,0.07356137837047626,0.037859316137949336,0.073929485694194,-0.03983696767991996,-0.04329795148982756,-0.03264285789518367,0.032990237083751095,0.04319204152882918,0.03846654604868753,7.16272697547716e-4,0.04391483610478037,-0.010888686187446954,-0.019003754986111742,0.036118950411057955,-0.045804526842768,0.06816531381886354,0.05543953934342444,0.011673669967153043,0.029739153947894306,-0.03660728999066445
99,875,0.07108750529199956,0.07361261023705047,0.03596187059106256,0.07195109923279519,-0.040785688922303685,-0.040628169940479915,-0.03157509659027415,0.035485057038303146,0.04563570823879864,0.04076966144063885,-0.0024311284529600335,0.04248732562892697,-0.01321026797276633,-0.01732377328770932,0.037847828875944026,-0.04535870524945883,0.06986283048218454,0.05896129660225402,0.01009358574311776,0.032029326769607944,-0.03549121228057551
100,880,0.07140489724522843,0.07359030401025411,0.03392396612123429,0.06985494674935076,-0.04162209251145455,-0.037775355449319134,-0.03067716050912252,0.03746476742773994,0.048103273665058705,0.04291554594537287,-0.005774885425407976,0.04020796306390629,-0.015699040525003993,-0.015992953312830942,0.03995053572153443,-0.04537464511561466,0.07031196724234114,0.060408517471824325,0.00999117453369557,0.03351655232459794,-0.033558486958611536
101,885,0.07171097559212046,0.07352909509942343,0.03191498037964921,0.06782378764801023,-0.04259699098008266,-0.034973549079348056,-0.029545464904922922,0.03927784239520221,0.05006812494672784,0.04461116666159083,-0.008153169551755551,0.038437828139438975,-0.016778330691801346,-0.01411115714028926,0.040479095673595734,-0.04392971309100729,0.07072819023257813,0.06409998592992826,0.00959040892580712,0.034527777723497736,-0.02892750164789914
102,890,0.07195635281751142,0.07336907342127066,0.029872019316435586,0.06602203501306508,-0.04330213514996858,-0.03209855917014446,-0.028626341278314205,0.04130091423287448,0.05254767385644607,0.04449876041062363,-0.011833247071924955,0.03593503715249157,-0.01705641755702849,-0.012036728646408333,0.03780872577031772,-0.03922043164432572,0.07032239792626406,0.0626676414412061,0.0023049288735649195,0.03847034008930391,-0.026853466075867104
103,895,0.07208328868580267,0.072899593127876125,0.02780258654501103,0.06402722373988173,-0.04395259572826714,-0.028787422338460204,-0.02681955039670067,0.04343646899666405,0.05550738169574819,0.04127695929857163,-0.015122923279129558,0.03044074752970293,-0.016318435426986695,-0.009030646139209392,0.02671310700493604,-0.027012018975882915,0.07405124552179473,0.06174733235730921,-0.009426335841600993,0.04709490856174779,-0.011858913173668918
104,900,0.07225349697104032,0.07251926123858382,0.02566444927248056,0.061937203955173756,-0.04447478891793867,-0.02485272490582083,-0.025184985515739895,0.04397003518012081,0.060111814691724254,0.04093496491249711,-0.01607996316664024,0.021110664213134175,-0.01808086069438409,-8.737896436126747e-4,0.01390321094051328,-0.021651161366831345,0.07471100096225398,0.06253808461041395,-0.007520051976194415,0.049454519662698954,0.005086971088026939
105,905,0.072427173960435,0.07239576409847681,0.02368175601102787,0.060082089032297135,-0.046181587375277604,-0.02248134164886685,-0.02425010429189259,0.04648208281880443,0.061863908442098846,0.042536876491823965,-0.020025273547382157,0.016766848394050113,-0.018159998649066842,-0.001592711354989487,0.013426698887366072,-0.016476987331838732,0.07202180417748548,0.06210182313124711,-4.8741640107901533e-4,0.0482420488795319,0.010158934590099233
106,910,0.07260290528227169,0.07199962253763001,0.021489874221255294,0.05842613673856016,-0.04664926334295556,-0.019344203690295464,-0.02289495709789142,0.04738477315082322,0.06384130242739715,0.04054123539101989,-0.02307786210269662,0.014068850353755843,-0.018077944136237718,0.002097568626983619,0.007086714345195911,-0.010198378434993246,0.07174510249557227,0.06002225285616497,-0.008271096884991988,0.050826954861125526,0.016546002867342025
107,915,0.07276732623200367,0.0715925373709172,0.019108179588905233,0.0568236961442627,-0.047964314309417944,-0.016025557735715863,-0.021657579485257712,0.0479761313978506,0.06597010509158283,0.04040080771821637,-0.024129188465047708,0.008563887485552334,-0.018860086225771292,0.0071179092245705474,0.002319917542533307,-0.005159951125013794,0.06922385281494503,0.05880487419192712,-0.005850892996050714,0.05264356147037754,0.027557377439637903
108,920,0.07296481361416382,0.07118323547824268,0.016334794474848355,0.055730369266789745,-0.04894720365815436,-0.013061759787473278,-0.02087915416318552,0.04741000496079099,0.06641950684622143,0.04154798975355708,-0.02448022713979768,0.007765419186204532,-0.019778422805839108,0.008845077086335688,0.007435625882843223,-0.005987917181049413,0.0663938486511314,0.06014908041957063,-0.002936575385289375,0.050961776695643377,0.025793325372490114
109,925,0.07301265972322497,0.0703862988038153,0.013001998032930537,0.05469103249080462,-0.04988683883289672,-0.009523221104884008,-0.019460267150967096,0.04694048571108981,0.06588192295448204,0.03921730926272958,-0.025069101334737283,0.005553936278456519,-0.018503112623563543,0.01383444919112524,0.008297359104427148,2.9352954294399927e-5,0.06379143525979653,0.058477340480569226,-0.009492924322836627,0.047671908306401174,0.030406156158284486
110,930,0.07261258443413275,0.06872870013534028,0.008836248575509789,0.053049828317740286,-0.050711558987371244,-0.002756740334709855,-0.016005508565926946,0.045275851117521734,0.06855907238558401,0.029905465056689454,-0.022938234272442248,-0.007831860596388303,-0.014724989337285832,0.03130958615969134,-0.01968832493563705,0.029052843573501054,0.06848324791551084,0.05321350649938715,-0.029597837608874838,0.05053568239959079,0.05885691435218038
111,935,0.07258347688345494,0.06663350369021194,0.002393140845762914,0.05242135209772898,-0.04897657630207295,0.009304625198709171,-0.010988027839008058,0.03486285730087359,0.0753399332145905,0.017587369238163973,-0.011638827922307733,-0.025819323319173658,-0.018850491723898903,0.07697830299531772,-0.057413338340283185,0.04550323746678482,0.0715806872753532,0.05228296434710448,-0.0668522301599099,0.048617624048246016,0.09696824001094667
112,940,0.07257273699810764,0.06510798846909062,-0.0034529494093967434,0.0518596445463632,-0.04942119361520729,0.016737113953752446,-0.009086067605587014,0.025802439028244434,0.07353318716975,0.013810011095878115,-3.266199365832035e-4,-0.02975055160733317,-0.019400794672873957,0.10071776116423511,-0.05232718133128901,0.04419600128474966,0.06348288864182654,0.05253933372716923,-0.06358875371246268,0.03755268557224442,0.10135098547583836
113,945,0.07245375199713425,0.06334737012716131,-0.00874703750636875,0.05198257618875107,-0.04966640500463357,0.020779314023271333,-0.008830797949440118,0.02033414579273031,0.07003016633581574,0.010819746191325544,0.010524621189699001,-0.02845586169639952,-0.015298684602407329,0.11110551452381404,-0.04625000762643325,0.04458600706895133,0.06401044206250013,0.053369438780321986,-0.06287488744082814,0.029666797638216214,0.09847873484806
114,950,0.07214931365094798,0.060926050214681365,-0.01578719209229207,0.05237600413360691,-0.04968132803098545,0.02849759188500816,-0.007999783418033049,0.008757837824369978,0.06519187360176242,0.0043346790779828295,0.027391794933478437,-0.030750994415491523,-0.016255877798094707,0.13571474238220355,-0.03728413195085245,0.04294977437565504,0.06286015653139032,0.05500513076550662,-0.06834467992561587,0.021473061268307288,0.09850997960989438
115,955,0.07186245213676556,0.05825889324858968,-0.022896173808729922,0.052939323166299,-0.05088163740248721,0.03437895860602671,-0.008955512730834463,-0.003644613496799975,0.05942275833221037,0.005647127498737633,0.04644831565394806,-0.030890139025722532,-0.012455351398045737,0.15482061408436762,-0.02242388007795214,0.03726246365026615,0.05748156168199822,0.05796405867043681,-0.05099092715961046,0.008003910325556177,0.09678337048207178
116,960,0.0716317172220089,0.05567719775893179,-0.030133272215751385,0.054028261535355566,-0.05127956738962051,0.04026886975591509,-0.010165630550948978,-0.016109816833465008,0.05430423266548618,0.006440565716338135,0.06519156520029327,-0.027453250551446734,-0.009200001275602457,0.17353746118656288,-0.0026149315591411735,0.02689013831292398,0.05411618727212005,0.061212181362695336,-0.04224451019264626,-0.0030706170068496774,0.086792137384138
117,965,0.07170148979036424,0.05426535098227282,-0.034689699930260054,0.05430878388775046,-0.05145068916967017,0.04301541642549086,-0.011494298691261852,-0.026833420148042533,0.05016820211085686,0.008702811843674151,0.07638452684119335,-0.020555841076786287,-0.004122220757108552,0.18338603440092974,0.021695387513109583,0.00954911351317703,0.046849416063530984,0.051723621530550566,-0.03353462538315742,-0.01599391173084568,0.061749840755290046
118,970,0.07183476784325246,0.05332298533901621,-0.037736783284832424,0.05400310520327181,-0.05183379984103342,0.04393683241679619,-0.012047108071229948,-0.030979137738376065,0.04474286437045319,0.011772855014787817,0.08009165955888847,-0.013138583606490228,-0.0028956209563956387,0.17813488174258577,0.04628512134656689,-0.0062426975706805134,0.040811638409374476,0.05135045316938717,-0.025512121610323072,-0.02277190667775487,0.03903638507183244
119,975,0.07204357949947406,0.05268642886646873,-0.039919854860325406,0.05316761769823771,-0.0532574485838446,0.045575199822683175,-0.011820816114257735,-0.033195050430067964,0.04448817767382599,0.01555537056403981,0.07947161501628466,-0.014540618408659995,-0.0027308371848409575,0.1736963191621285,0.06409749748102476,-0.014629301224172317,0.031492721265720516,0.046269297860011,-0.023617430988658313,-0.027701763923283933,0.02732791763701643
120,980,0.0722843760345278,0.05222407642019782,-0.041968696523703324,0.05236197716967097,-0.05462319054631784,0.04807452986205672,-0.010792150696969425,-0.03494080511899711,0.04527690834698408,0.015028453466209214,0.07704495898382668,-0.019988902484191905,-0.001004419559295968,0.1735105051755583,0.06791704456289203,-0.01584145441999185,0.02289583626412632,0.03912899234026269,-0.027140596612868426,-0.0335214236602933,0.014806875590128356
121,985,0.0727318563372652,0.05246603830488165,-0.042303332228481004,0.05120234802017617,-0.05814900759583274,0.05040703448810866,-0.010108938130707972,-0.03945453477358017,0.04604871191716912,0.016960109690280945,0.07267441280914025,-0.027083643733816384,0.007970716250034699,0.16930585476059293,0.08693560481842633,-0.0168925461832689,0.012589934822646977,0.023199913370919804,-0.02731636781114468,-0.05707043918156867,-0.023586564165520053
122,990,0.07311394961312649,0.052749446448772865,-0.04243549604234981,0.04922171637912676,-0.05869179757978101,0.051282798988207784,-0.008360526983286485,-0.03743917018499946,0.04548450246796967,0.016328496918219314,0.06381649844182417,-0.028626969157752834,0.012885602482846044,0.1568990632735083,0.09683660139537904,-0.01859999691819161,0.004182178319963945,0.008238636034286482,-0.0335185875317584,-0.05928597282970314,-0.05010714290107587
123,995,0.07365214480213472,0.053629498932502656,-0.04263253513359859,0.047269461964054585,-0.05867197732790661,0.05215275245164339,-0.0057405643879926025,-0.03469455983806954,0.043871803152613804,0.012883464290278684,0.05212118412711782,-0.02719452283906754,0.01541280210008575,0.1454483031303889,0.10277292840167983,-0.022831692571373196,-0.008592687979412953,-0.009722845494387912,-0.03824590282697086,-0.06376691048690207,-0.07015346522812779
124,1000,0.07425450094416143,0.05474755690992764,-0.04238866022015466,0.04529366178010524,-0.05906522824428377,0.05212296962776016,-0.0032239031015630624,-0.028946285192186776,0.04439426469883889,0.010581407889560922,0.038895212230952915,-0.026963876281794596,0.015867349291860806,0.13203486650620694,0.1026388082659091,-0.025337162259026862,-0.016777936684822074,-0.021437505979845856,-0.039321981222695215,-0.06685970767838692,-0.081854268567949
125,1000,0.07484541142979062,0.055623428047955926,-0.04178308550458732,0.043915720356326085,-0.06022335451936022,0.05066431617578747,-0.0019623965953653086,-0.020735499208590576,0.045551786181385764,0.011613806765162021,0.024347185321643712,-0.02811485945644997,0.012955290198146435,0.1128570750065665,0.09728244086693598,-0.024933380270772895,-0.025519604178505594,-0.02764589533409906,-0.038636656085465126,-0.06047782421302298,-0.08359354236248978
126,1010,0.07548353620770026,0.05668146229508078,-0.04088978431108935,0.04198067057659973,-0.061208230351241476,0.04934635496757688,-3.269935823165709e-4,-0.012650016601172117,0.04733427131936903,0.013586678245314848,0.010344646308060819,-0.029438682751448772,0.00858272090101379,0.0950125015708436,0.09264455060942876,-0.024370178614348897,-0.03354162475415704,-0.030434694695812007,-0.03025602576604501,-0.05790820010733029,-0.07996488424320526
127,1010,0.07615712996435582,0.05785418062037327,-0.03969287643867179,0.039438958262950026,-0.06223417187815199,0.04828943754435033,0.0014097026940885766,-0.003914809504939351,0.04965903281901493,0.016276783255601557,-0.003486027034855119,-0.03080027598314856,0.0035478760620906613,0.07932237885227265,0.08689255789903243,-0.023196791668226514,-0.039053163269256924,-0.031592535815876885,-0.01690516079018911,-0.054775414972734686,-0.0714610273719276
128,1020,0.07685661386605507,0.05909822295556268,-0.03856873942637222,0.03683937165243991,-0.06350600687060595,0.04710530008258948,0.0034263823682585087,0.00485979324371412,0.052002212413894834,0.01935402571424846,-0.018246136368368533,-0.03437686169199313,-0.0011466035061261821,0.062207303745378174,0.08297839936400463,-0.022114551728689223,-0.04587198093130489,-0.03150259146019851,-0.002023109089661546,-0.05457759709293571,-0.06428822155881882
129,1020,0.0775298241583846,0.06034696247680586,-0.037342054598709255,0.034151938933900096,-0.06453658295445167,0.046077221358733884,0.005335755289521743,0.013308691242413849,0.05428225631038438,0.021775608395870363,-0.03272094630114022,-0.036497884129958504,-0.005679190734109297,0.045805293009896164,0.07979381781583131,-0.02203656479134035,-0.05347711231678183,-0.034483390637860094,0.010710794227044513,-0.052901417659631134,-0.0627458576841364
130,1030,0.07815095388540891,0.06148688896614295,-0.03611085584674043,0.03171423120834221,-0.06519670280226376,0.044806351522214224,0.006879221824146721,0.02173908037995872,0.056375733476434556,0.022387851812209668,-0.046853426590923584,-0.037323510554201446,-0.008688544541922373,0.029439154721156775,0.07606353976881193,-0.021421486405999488,-0.057834380246540404,-0.037203429281167766,0.015172925839187916,-0.05236242646633986,-0.06504450105222032
131,1030,0.07867411450834376,0.06244706232566963,-0.035027944953561256,0.02949032257945087,-0.06524980501259141,0.04340050216078623,0.008434581509502789,0.03051390717503188,0.0579957730923508,0.021525545843014998,-0.06079412658335123,-0.035306152144606466,-0.012183834291819039,0.013295052468000815,0.06948131098842435,-0.01945052147454553,-0.05995637208803271,-0.0408559325191682,0.008130665966736136,-0.048404815370563764,-0.0652634224622608
132,1040,0.07920462280734292,0.06337640417521416,-0.034215060722821884,0.02738638264079846,-0.0655074955705097,0.04219200146484624,0.00994916552308575,0.038537509347089896,0.059826085554921755,0.021225449104746254,-0.07390435024249273,-0.03516932392995737,-0.014872879394476764,-0.0019627389487875246,0.06365050832075977,-0.01847611043231432,-0.06384596803891936,-0.04425397376291458,0.008292331858012805,-0.045681778525121626,-0.06651103067208591
133,1040,0.07969379205516458,0.06415424256598014,-0.03350331855280485,0.025286024323342905,-0.06574468441598075,0.041113010366989625,0.011509897130199427,0.0464073274600976,0.061388491680636946,0.02098665974679411,-0.08626989399962967,-0.03526315711675048,-0.017980264577094583,-0.015472311992048553,0.05865912536733084,-0.016184899763465464,-0.06577907614810817,-0.04576723572380385,0.009344958786504971,-0.04189211515791446,-0.06778608283410165
134,1050,0.080159699958208,0.06478489014320146,-0.03316682256671943,0.023360374906578114,-0.06588500175553037,0.040139759007354434,0.013019596533528827,0.05373167577243882,0.06257503176210291,0.020713126990532977,-0.09692657230193945,-0.03516316785187457,-0.020422581384835995,-0.02882621908814386,0.05151232081150238,-0.015712224724885055,-0.06705543806711937,-0.04569292149699693,0.011407958996634205,-0.04028153868838033,-0.06280827752273947
135,1050,0.08058974866296877,0.06525532317004591,-0.03318891334472765,0.021745517120456446,-0.06591125725886046,0.039278191352661425,0.014218569179291474,0.060412534198044765,0.06371168616404614,0.02033075693105996,-0.10625016472778781,-0.03480028605550286,-0.022411944832708863,-0.04000357714488374,0.045565099607011585,-0.012413051960840667,-0.06909099525963837,-0.04615504419198857,0.013474585790663428,-0.038828251016016786,-0.06108517703291053
