x_utm,y_utm,snow_free_doy,doy_band,domain,tile
327613.5,4308971.5,131.55807495117188,mid,CRBU,CRBU_2025_mosaic_rfl_327000_4308000.nc
331700.5,4312062.5,134.42001342773438,mid,CRBU,CRBU_2025_mosaic_rfl_331000_4312000.nc
317655.5,4299215.5,150.00022888183594,mid,CRBU,CRBU_2025_mosaic_rfl_317000_4299000.nc
355283.5,4317830.5,145.16812133789062,mid,UPTA,UPTA_2025_mosaic_rfl_355000_4317000.nc
353526.5,4282935.5,148.531494140625,mid,ALMO,ALMO_2025_mosaic_rfl_353000_4282000.nc
325799.5,4312941.5,146.58456420898438,mid,CRBU,CRBU_2025_mosaic_rfl_325000_4312000.nc
351562.5,4313566.5,154.2184295654297,mid,UPTA,UPTA_2025_mosaic_rfl_351000_4313000.nc
359133.5,4318098.5,151.14907836914062,mid,UPTA,UPTA_2025_mosaic_rfl_359000_4318000.nc
350853.5,4306524.5,137.43408203125,mid,UPTA,UPTA_2025_mosaic_rfl_350000_4306000.nc
322592.5,4322356.5,152.92300415039062,mid,CRBU,CRBU_2025_mosaic_rfl_322000_4322000.nc
336145.5,4312560.5,147.0716094970703,mid,CRBU,CRBU_2025_mosaic_rfl_336000_4312000.nc
333811.5,4310464.5,137.5779266357422,mid,CRBU,CRBU_2025_mosaic_rfl_333000_4310000.nc
344280.5,4297431.5,148.2586669921875,mid,ALMO,ALMO_2025_mosaic_rfl_344000_4297000.nc
335352.5,4313185.5,149.34829711914062,mid,CRBU,CRBU_2025_mosaic_rfl_335000_4313000.nc
351004.5,4293566.5,132.13755798339844,mid,ALMO,ALMO_2025_mosaic_rfl_351000_4293000.nc
342112.5,4296833.5,149.53082275390625,mid,ALMO,ALMO_2025_mosaic_rfl_342000_4296000.nc
327397.5,4308389.5,131.58242797851562,mid,CRBU,CRBU_2025_mosaic_rfl_327000_4308000.nc
326847.5,4319884.5,149.3690948486328,mid,CRBU,CRBU_2025_mosaic_rfl_326000_4319000.nc
329439.5,4310395.5,141.73895263671875,mid,CRBU,CRBU_2025_mosaic_rfl_329000_4310000.nc
352577.5,4320218.5,149.75723266601562,mid,UPTA,UPTA_2025_mosaic_rfl_352000_4320000.nc
322274.5,4314209.5,138.2622833251953,mid,CRBU,CRBU_2025_mosaic_rfl_322000_4314000.nc
352808.5,4312590.5,154.4518585205078,mid,UPTA,UPTA_2025_mosaic_rfl_352000_4312000.nc
326940.5,4305845.5,130.07818603515625,mid,CRBU,CRBU_2025_mosaic_rfl_326000_4305000.nc
352541.5,4317140.5,133.91171264648438,mid,UPTA,UPTA_2025_mosaic_rfl_352000_4317000.nc
350937.5,4294245.5,138.86265563964844,mid,ALMO,ALMO_2025_mosaic_rfl_350000_4294000.nc
330127.5,4315848.5,141.3857879638672,mid,CRBU,CRBU_2025_mosaic_rfl_330000_4315000.nc
332778.5,4311971.5,138.25625610351562,mid,CRBU,CRBU_2025_mosaic_rfl_332000_4311000.nc
357322.5,4310359.5,145.7801971435547,mid,UPTA,UPTA_2025_mosaic_rfl_357000_4310000.nc
316430.5,4303230.5,152.8502960205078,mid,CRBU,CRBU_2025_mosaic_rfl_316000_4303000.nc
321934.5,4315563.5,154.4735565185547,mid,CRBU,CRBU_2025_mosaic_rfl_321000_4315000.nc
350757.5,4313338.5,147.23097229003906,mid,UPTA,UPTA_2025_mosaic_rfl_350000_4313000.nc
321169.5,4303470.5,144.6117401123047,mid,CRBU,CRBU_2025_mosaic_rfl_321000_4303000.nc
349439.5,4319206.5,150.212158203125,mid,UPTA,UPTA_2025_mosaic_rfl_349000_4319000.nc
357664.5,4301563.5,148.83242797851562,mid,UPTA,UPTA_2025_mosaic_rfl_357000_4301000.nc
327829.5,4311899.5,144.59808349609375,mid,CRBU,CRBU_2025_mosaic_rfl_327000_4311000.nc
331514.5,4307137.5,147.53048706054688,mid,CRBU,CRBU_2025_mosaic_rfl_331000_4307000.nc
324373.5,4312431.5,144.72793579101562,mid,CRBU,CRBU_2025_mosaic_rfl_324000_4312000.nc
335361.5,4312167.5,146.69976806640625,mid,CRBU,CRBU_2025_mosaic_rfl_335000_4312000.nc
350550.5,4293887.5,140.4176788330078,mid,ALMO,ALMO_2025_mosaic_rfl_350000_4293000.nc
330535.5,4308482.5,141.10635375976562,mid,CRBU,CRBU_2025_mosaic_rfl_330000_4308000.nc
332601.5,4313584.5,145.1739501953125,mid,CRBU,CRBU_2025_mosaic_rfl_332000_4313000.nc
328085.5,4307200.5,130.4314727783203,mid,CRBU,CRBU_2025_mosaic_rfl_328000_4307000.nc
322220.5,4315881.5,152.38746643066406,mid,CRBU,CRBU_2025_mosaic_rfl_322000_4315000.nc
359493.5,4307125.5,133.8878173828125,mid,UPTA,UPTA_2025_mosaic_rfl_359000_4307000.nc
356319.5,4311068.5,143.9141082763672,mid,UPTA,UPTA_2025_mosaic_rfl_356000_4311000.nc
318091.5,4304308.5,150.6405792236328,mid,CRBU,CRBU_2025_mosaic_rfl_318000_4304000.nc
320706.5,4315206.5,150.88192749023438,mid,CRBU,CRBU_2025_mosaic_rfl_320000_4315000.nc
332826.5,4312999.5,146.67630004882812,mid,CRBU,CRBU_2025_mosaic_rfl_332000_4313000.nc
329727.5,4298845.5,153.0240020751953,mid,CRBU,CRBU_2025_mosaic_rfl_329000_4298000.nc
352484.5,4318944.5,151.77371215820312,mid,UPTA,UPTA_2025_mosaic_rfl_352000_4318000.nc
334991.5,4311776.5,144.1322021484375,mid,CRBU,CRBU_2025_mosaic_rfl_334000_4311000.nc
328949.5,4308671.5,134.85350036621094,mid,CRBU,CRBU_2025_mosaic_rfl_328000_4308000.nc
327850.5,4298044.5,143.81700134277344,mid,CRBU,CRBU_2025_mosaic_rfl_327000_4298000.nc
351625.5,4286908.5,132.0421905517578,mid,ALMO,ALMO_2025_mosaic_rfl_351000_4286000.nc
336157.5,4312845.5,141.83924865722656,mid,CRBU,CRBU_2025_mosaic_rfl_336000_4312000.nc
323118.5,4302329.5,151.901123046875,mid,CRBU,CRBU_2025_mosaic_rfl_323000_4302000.nc
343127.5,4298449.5,148.64820861816406,mid,ALMO,ALMO_2025_mosaic_rfl_343000_4298000.nc
344580.5,4297587.5,145.0543670654297,mid,ALMO,ALMO_2025_mosaic_rfl_344000_4297000.nc
335943.5,4312944.5,144.27578735351562,mid,CRBU,CRBU_2025_mosaic_rfl_335000_4312000.nc
335412.5,4310944.5,145.4614715576172,mid,CRBU,CRBU_2025_mosaic_rfl_335000_4310000.nc
326991.5,4313335.5,143.05520629882812,mid,CRBU,CRBU_2025_mosaic_rfl_326000_4313000.nc
326127.5,4305740.5,131.8968963623047,mid,CRBU,CRBU_2025_mosaic_rfl_326000_4305000.nc
356304.5,4303215.5,142.194091796875,mid,UPTA,UPTA_2025_mosaic_rfl_356000_4303000.nc
329000.5,4312356.5,134.15907287597656,mid,CRBU,CRBU_2025_mosaic_rfl_328000_4312000.nc
359994.5,4314014.5,139.530517578125,mid,UPTA,UPTA_2025_mosaic_rfl_359000_4314000.nc
325808.5,4314536.5,151.41836547851562,mid,CRBU,CRBU_2025_mosaic_rfl_325000_4314000.nc
352436.5,4283440.5,147.75489807128906,mid,ALMO,ALMO_2025_mosaic_rfl_352000_4283000.nc
346151.5,4312017.5,152.31773376464844,mid,UPTA,UPTA_2025_mosaic_rfl_346000_4312000.nc
321931.5,4311791.5,136.55435180664062,mid,CRBU,CRBU_2025_mosaic_rfl_321000_4311000.nc
325859.5,4312161.5,139.03765869140625,mid,CRBU,CRBU_2025_mosaic_rfl_325000_4312000.nc
344073.5,4297770.5,151.10305786132812,mid,ALMO,ALMO_2025_mosaic_rfl_344000_4297000.nc
359199.5,4312014.5,131.6521453857422,mid,UPTA,UPTA_2025_mosaic_rfl_359000_4312000.nc
328106.5,4313785.5,138.7605743408203,mid,CRBU,CRBU_2025_mosaic_rfl_328000_4313000.nc
333436.5,4312773.5,147.78244018554688,mid,CRBU,CRBU_2025_mosaic_rfl_333000_4312000.nc
336706.5,4312920.5,139.47457885742188,mid,CRBU,CRBU_2025_mosaic_rfl_336000_4312000.nc
324352.5,4313416.5,149.3824462890625,mid,CRBU,CRBU_2025_mosaic_rfl_324000_4313000.nc
326286.5,4306743.5,132.96304321289062,mid,CRBU,CRBU_2025_mosaic_rfl_326000_4306000.nc
324277.5,4313947.5,147.80062866210938,mid,CRBU,CRBU_2025_mosaic_rfl_324000_4313000.nc
333079.5,4311230.5,137.20521545410156,mid,CRBU,CRBU_2025_mosaic_rfl_333000_4311000.nc
327007.5,4309143.5,132.6927947998047,mid,CRBU,CRBU_2025_mosaic_rfl_327000_4309000.nc
323424.5,4311974.5,151.85072326660156,mid,CRBU,CRBU_2025_mosaic_rfl_323000_4311000.nc
350934.5,4308158.5,151.63961791992188,mid,UPTA,UPTA_2025_mosaic_rfl_350000_4308000.nc
327184.5,4319878.5,151.922607421875,mid,CRBU,CRBU_2025_mosaic_rfl_327000_4319000.nc
321778.5,4302878.5,141.76705932617188,mid,CRBU,CRBU_2025_mosaic_rfl_321000_4302000.nc
356352.5,4302755.5,145.5789794921875,mid,UPTA,UPTA_2025_mosaic_rfl_356000_4302000.nc
356853.5,4303317.5,145.021240234375,mid,UPTA,UPTA_2025_mosaic_rfl_356000_4303000.nc
331967.5,4313974.5,148.7323760986328,mid,CRBU,CRBU_2025_mosaic_rfl_331000_4313000.nc
329514.5,4314974.5,145.2518768310547,mid,CRBU,CRBU_2025_mosaic_rfl_329000_4314000.nc
326544.5,4319026.5,144.69212341308594,mid,CRBU,CRBU_2025_mosaic_rfl_326000_4319000.nc
353979.5,4315524.5,134.82118225097656,mid,UPTA,UPTA_2025_mosaic_rfl_353000_4315000.nc
330688.5,4308146.5,140.30389404296875,mid,CRBU,CRBU_2025_mosaic_rfl_330000_4308000.nc
330445.5,4314047.5,151.6880340576172,mid,CRBU,CRBU_2025_mosaic_rfl_330000_4314000.nc
323454.5,4299167.5,142.62225341796875,mid,CRBU,CRBU_2025_mosaic_rfl_323000_4299000.nc
333493.5,4312734.5,154.7584686279297,mid,CRBU,CRBU_2025_mosaic_rfl_333000_4312000.nc
351265.5,4295143.5,142.28176879882812,mid,ALMO,ALMO_2025_mosaic_rfl_351000_4295000.nc
327994.5,4313023.5,130.31326293945312,mid,CRBU,CRBU_2025_mosaic_rfl_327000_4313000.nc
355304.5,4302617.5,139.63845825195312,mid,UPTA,UPTA_2025_mosaic_rfl_355000_4302000.nc
323331.5,4299311.5,147.7886199951172,mid,CRBU,CRBU_2025_mosaic_rfl_323000_4299000.nc
336232.5,4312473.5,144.06871032714844,mid,CRBU,CRBU_2025_mosaic_rfl_336000_4312000.nc
343763.5,4293971.5,152.57904052734375,mid,ALMO,ALMO_2025_mosaic_rfl_343000_4293000.nc
328265.5,4297242.5,136.0088348388672,mid,CRBU,CRBU_2025_mosaic_rfl_328000_4297000.nc
352679.5,4317296.5,138.86474609375,mid,UPTA,UPTA_2025_mosaic_rfl_352000_4317000.nc
322082.5,4312749.5,140.24237060546875,mid,CRBU,CRBU_2025_mosaic_rfl_322000_4312000.nc
325844.5,4311134.5,136.92864990234375,mid,CRBU,CRBU_2025_mosaic_rfl_325000_4311000.nc
339775.5,4297179.5,142.49905395507812,mid,ALMO,ALMO_2025_mosaic_rfl_339000_4297000.nc
349544.5,4295833.5,132.03115844726562,mid,ALMO,ALMO_2025_mosaic_rfl_349000_4295000.nc
343793.5,4297503.5,148.67620849609375,mid,ALMO,ALMO_2025_mosaic_rfl_343000_4297000.nc
355040.5,4303059.5,148.0831298828125,mid,UPTA,UPTA_2025_mosaic_rfl_355000_4303000.nc
355925.5,4302521.5,142.37319946289062,mid,UPTA,UPTA_2025_mosaic_rfl_355000_4302000.nc
329682.5,4314158.5,136.88778686523438,mid,CRBU,CRBU_2025_mosaic_rfl_329000_4314000.nc
329733.5,4309260.5,130.70230102539062,mid,CRBU,CRBU_2025_mosaic_rfl_329000_4309000.nc
316292.5,4304965.5,152.82913208007812,mid,CRBU,CRBU_2025_mosaic_rfl_316000_4304000.nc
322214.5,4303311.5,134.20211791992188,mid,CRBU,CRBU_2025_mosaic_rfl_322000_4303000.nc
329502.5,4310341.5,138.32334899902344,mid,CRBU,CRBU_2025_mosaic_rfl_329000_4310000.nc
357223.5,4320467.5,153.822998046875,mid,UPTA,UPTA_2025_mosaic_rfl_357000_4320000.nc
351004.5,4308317.5,154.49200439453125,mid,UPTA,UPTA_2025_mosaic_rfl_351000_4308000.nc
318496.5,4298233.5,137.58859252929688,mid,CRBU,CRBU_2025_mosaic_rfl_318000_4298000.nc
330721.5,4316680.5,147.23545837402344,mid,CRBU,CRBU_2025_mosaic_rfl_330000_4316000.nc
322463.5,4299056.5,146.40956115722656,mid,CRBU,CRBU_2025_mosaic_rfl_322000_4299000.nc
349628.5,4294908.5,136.0790252685547,mid,ALMO,ALMO_2025_mosaic_rfl_349000_4294000.nc
357442.5,4304632.5,146.83059692382812,mid,UPTA,UPTA_2025_mosaic_rfl_357000_4304000.nc
343718.5,4297269.5,152.44375610351562,mid,ALMO,ALMO_2025_mosaic_rfl_343000_4297000.nc
325481.5,4306329.5,144.05943298339844,mid,CRBU,CRBU_2025_mosaic_rfl_325000_4306000.nc
321166.5,4315911.5,146.2200164794922,mid,CRBU,CRBU_2025_mosaic_rfl_321000_4315000.nc
361505.5,4308995.5,130.1486358642578,mid,UPTA,UPTA_2025_mosaic_rfl_361000_4308000.nc
319043.5,4302662.5,150.77291870117188,mid,CRBU,CRBU_2025_mosaic_rfl_319000_4302000.nc
319331.5,4297095.5,133.3827362060547,mid,CRBU,CRBU_2025_mosaic_rfl_319000_4297000.nc
318475.5,4303119.5,145.282470703125,mid,CRBU,CRBU_2025_mosaic_rfl_318000_4303000.nc
328919.5,4308830.5,132.15087890625,mid,CRBU,CRBU_2025_mosaic_rfl_328000_4308000.nc
327190.5,4297656.5,131.79295349121094,mid,CRBU,CRBU_2025_mosaic_rfl_327000_4297000.nc
341586.5,4294872.5,150.5844268798828,mid,ALMO,ALMO_2025_mosaic_rfl_341000_4294000.nc
335796.5,4312956.5,138.61349487304688,mid,CRBU,CRBU_2025_mosaic_rfl_335000_4312000.nc
323607.5,4311557.5,152.17950439453125,mid,CRBU,CRBU_2025_mosaic_rfl_323000_4311000.nc
336367.5,4312974.5,131.67926025390625,mid,CRBU,CRBU_2025_mosaic_rfl_336000_4312000.nc
336931.5,4309242.5,131.559326171875,mid,CRBU,CRBU_2025_mosaic_rfl_336000_4309000.nc
322112.5,4311611.5,134.8936004638672,mid,CRBU,CRBU_2025_mosaic_rfl_322000_4311000.nc
335814.5,4309227.5,133.34544372558594,mid,CRBU,CRBU_2025_mosaic_rfl_335000_4309000.nc
357178.5,4318764.5,153.56871032714844,mid,UPTA,UPTA_2025_mosaic_rfl_357000_4318000.nc
332637.5,4311416.5,134.42881774902344,mid,CRBU,CRBU_2025_mosaic_rfl_332000_4311000.nc
322121.5,4304854.5,149.37767028808594,mid,CRBU,CRBU_2025_mosaic_rfl_322000_4304000.nc
335325.5,4311680.5,148.1092987060547,mid,CRBU,CRBU_2025_mosaic_rfl_335000_4311000.nc
329703.5,4310884.5,135.58705139160156,mid,CRBU,CRBU_2025_mosaic_rfl_329000_4310000.nc
323955.5,4310572.5,136.3090362548828,mid,CRBU,CRBU_2025_mosaic_rfl_323000_4310000.nc
351199.5,4295902.5,143.5038604736328,mid,ALMO,ALMO_2025_mosaic_rfl_351000_4295000.nc
351190.5,4295236.5,138.86831665039062,mid,ALMO,ALMO_2025_mosaic_rfl_351000_4295000.nc
354841.5,4322191.5,152.9970245361328,mid,UPTA,UPTA_2025_mosaic_rfl_354000_4322000.nc
328010.5,4321527.5,154.91978454589844,mid,CRBU,CRBU_2025_mosaic_rfl_328000_4321000.nc
356598.5,4302806.5,140.39321899414062,mid,UPTA,UPTA_2025_mosaic_rfl_356000_4302000.nc
351082.5,4293506.5,137.1986083984375,mid,ALMO,ALMO_2025_mosaic_rfl_351000_4293000.nc
353355.5,4283359.5,146.31065368652344,mid,ALMO,ALMO_2025_mosaic_rfl_353000_4283000.nc
353736.5,4283317.5,146.73690795898438,mid,ALMO,ALMO_2025_mosaic_rfl_353000_4283000.nc
325466.5,4318557.5,144.5681610107422,mid,CRBU,CRBU_2025_mosaic_rfl_325000_4318000.nc
317976.5,4305059.5,151.60348510742188,mid,CRBU,CRBU_2025_mosaic_rfl_317000_4305000.nc
323574.5,4314989.5,144.818115234375,mid,CRBU,CRBU_2025_mosaic_rfl_323000_4314000.nc
351433.5,4293749.5,141.87490844726562,mid,ALMO,ALMO_2025_mosaic_rfl_351000_4293000.nc
326823.5,4320659.5,154.28135681152344,mid,CRBU,CRBU_2025_mosaic_rfl_326000_4320000.nc
323580.5,4306842.5,149.0119171142578,mid,CRBU,CRBU_2025_mosaic_rfl_323000_4306000.nc
330403.5,4314791.5,147.59967041015625,mid,CRBU,CRBU_2025_mosaic_rfl_330000_4314000.nc
350652.5,4314275.5,153.2026824951172,mid,UPTA,UPTA_2025_mosaic_rfl_350000_4314000.nc
323466.5,4299281.5,143.27037048339844,mid,CRBU,CRBU_2025_mosaic_rfl_323000_4299000.nc
353712.5,4283371.5,141.10623168945312,mid,ALMO,ALMO_2025_mosaic_rfl_353000_4283000.nc
335910.5,4313275.5,138.31027221679688,mid,CRBU,CRBU_2025_mosaic_rfl_335000_4313000.nc
328157.5,4307014.5,130.8433380126953,mid,CRBU,CRBU_2025_mosaic_rfl_328000_4307000.nc
319802.5,4310794.5,145.8211669921875,mid,CRBU,CRBU_2025_mosaic_rfl_319000_4310000.nc
333484.5,4310317.5,142.02076721191406,mid,CRBU,CRBU_2025_mosaic_rfl_333000_4310000.nc
352475.5,4319500.5,147.7581329345703,mid,UPTA,UPTA_2025_mosaic_rfl_352000_4319000.nc
328277.5,4306872.5,130.34144592285156,mid,CRBU,CRBU_2025_mosaic_rfl_328000_4306000.nc
325832.5,4298407.5,144.2841339111328,mid,CRBU,CRBU_2025_mosaic_rfl_325000_4298000.nc
353907.5,4311458.5,140.63665771484375,mid,UPTA,UPTA_2025_mosaic_rfl_353000_4311000.nc
321238.5,4315536.5,145.30137634277344,mid,CRBU,CRBU_2025_mosaic_rfl_321000_4315000.nc
351136.5,4295464.5,141.08563232421875,mid,ALMO,ALMO_2025_mosaic_rfl_351000_4295000.nc
335337.5,4311611.5,145.70419311523438,mid,CRBU,CRBU_2025_mosaic_rfl_335000_4311000.nc
355538.5,4302650.5,146.9379425048828,mid,UPTA,UPTA_2025_mosaic_rfl_355000_4302000.nc
324004.5,4311806.5,152.29103088378906,mid,CRBU,CRBU_2025_mosaic_rfl_324000_4311000.nc
328019.5,4297851.5,144.20745849609375,mid,CRBU,CRBU_2025_mosaic_rfl_328000_4297000.nc
327568.5,4312338.5,142.65184020996094,mid,CRBU,CRBU_2025_mosaic_rfl_327000_4312000.nc
328244.5,4317797.5,154.08157348632812,mid,CRBU,CRBU_2025_mosaic_rfl_328000_4317000.nc
342223.5,4295584.5,153.70680236816406,mid,ALMO,ALMO_2025_mosaic_rfl_342000_4295000.nc
326571.5,4317233.5,140.70144653320312,mid,CRBU,CRBU_2025_mosaic_rfl_326000_4317000.nc
320421.5,4310389.5,147.37229919433594,mid,CRBU,CRBU_2025_mosaic_rfl_320000_4310000.nc
321676.5,4314323.5,141.69964599609375,mid,CRBU,CRBU_2025_mosaic_rfl_321000_4314000.nc
325472.5,4299212.5,134.931396484375,mid,CRBU,CRBU_2025_mosaic_rfl_325000_4299000.nc
358220.5,4313056.5,130.7213897705078,mid,UPTA,UPTA_2025_mosaic_rfl_358000_4313000.nc
320277.5,4310392.5,149.15280151367188,mid,CRBU,CRBU_2025_mosaic_rfl_320000_4310000.nc
353115.5,4307854.5,148.44024658203125,mid,UPTA,UPTA_2025_mosaic_rfl_353000_4307000.nc
327376.5,4318422.5,154.56944274902344,mid,CRBU,CRBU_2025_mosaic_rfl_327000_4318000.nc
335877.5,4311206.5,145.36898803710938,mid,CRBU,CRBU_2025_mosaic_rfl_335000_4311000.nc
316214.5,4304641.5,152.923583984375,mid,CRBU,CRBU_2025_mosaic_rfl_316000_4304000.nc
352916.5,4316893.5,136.17156982421875,mid,UPTA,UPTA_2025_mosaic_rfl_352000_4316000.nc
335397.5,4310143.5,135.64979553222656,mid,CRBU,CRBU_2025_mosaic_rfl_335000_4310000.nc
329448.5,4311038.5,137.6483154296875,mid,CRBU,CRBU_2025_mosaic_rfl_329000_4311000.nc
321526.5,4313809.5,144.53048706054688,mid,CRBU,CRBU_2025_mosaic_rfl_321000_4313000.nc
327199.5,4312542.5,147.08981323242188,mid,CRBU,CRBU_2025_mosaic_rfl_327000_4312000.nc
327325.5,4307224.5,134.22003173828125,mid,CRBU,CRBU_2025_mosaic_rfl_327000_4307000.nc
349241.5,4320257.5,153.72024536132812,mid,UPTA,UPTA_2025_mosaic_rfl_349000_4320000.nc
349370.5,4294017.5,142.41470336914062,mid,ALMO,ALMO_2025_mosaic_rfl_349000_4294000.nc
326802.5,4315539.5,144.7908172607422,mid,CRBU,CRBU_2025_mosaic_rfl_326000_4315000.nc
320955.5,4303224.5,141.6102294921875,mid,CRBU,CRBU_2025_mosaic_rfl_320000_4303000.nc
322082.5,4309275.5,145.45668029785156,mid,CRBU,CRBU_2025_mosaic_rfl_322000_4309000.nc
326154.5,4306527.5,131.7295684814453,mid,CRBU,CRBU_2025_mosaic_rfl_326000_4306000.nc
330244.5,4311911.5,132.2340850830078,mid,CRBU,CRBU_2025_mosaic_rfl_330000_4311000.nc
322832.5,4311788.5,143.34603881835938,mid,CRBU,CRBU_2025_mosaic_rfl_322000_4311000.nc
350916.5,4305335.5,134.1555633544922,mid,UPTA,UPTA_2025_mosaic_rfl_350000_4305000.nc
327925.5,4313842.5,139.9637908935547,mid,CRBU,CRBU_2025_mosaic_rfl_327000_4313000.nc
329622.5,4310515.5,135.99951171875,mid,CRBU,CRBU_2025_mosaic_rfl_329000_4310000.nc
355667.5,4303629.5,143.734619140625,mid,UPTA,UPTA_2025_mosaic_rfl_355000_4303000.nc
335661.5,4309113.5,134.1058349609375,mid,CRBU,CRBU_2025_mosaic_rfl_335000_4309000.nc
355262.5,4302605.5,142.03330993652344,mid,UPTA,UPTA_2025_mosaic_rfl_355000_4302000.nc
318130.5,4302857.5,153.4318389892578,mid,CRBU,CRBU_2025_mosaic_rfl_318000_4302000.nc
342127.5,4296578.5,153.6538848876953,mid,ALMO,ALMO_2025_mosaic_rfl_342000_4296000.nc
326547.5,4317545.5,141.8894500732422,mid,CRBU,CRBU_2025_mosaic_rfl_326000_4317000.nc
322778.5,4312242.5,147.01312255859375,mid,CRBU,CRBU_2025_mosaic_rfl_322000_4312000.nc
352340.5,4318335.5,142.7660369873047,mid,UPTA,UPTA_2025_mosaic_rfl_352000_4318000.nc
326895.5,4319512.5,149.02752685546875,mid,CRBU,CRBU_2025_mosaic_rfl_326000_4319000.nc
326835.5,4315563.5,144.13885498046875,mid,CRBU,CRBU_2025_mosaic_rfl_326000_4315000.nc
325592.5,4316740.5,149.6065673828125,mid,CRBU,CRBU_2025_mosaic_rfl_325000_4316000.nc
361733.5,4309050.5,134.00027465820312,mid,UPTA,UPTA_2025_mosaic_rfl_361000_4309000.nc
333535.5,4310662.5,130.88323974609375,mid,CRBU,CRBU_2025_mosaic_rfl_333000_4310000.nc
343367.5,4298779.5,148.7110595703125,mid,ALMO,ALMO_2025_mosaic_rfl_343000_4298000.nc
330574.5,4308632.5,136.10140991210938,mid,CRBU,CRBU_2025_mosaic_rfl_330000_4308000.nc
352469.5,4317287.5,137.80657958984375,mid,UPTA,UPTA_2025_mosaic_rfl_352000_4317000.nc
358490.5,4304119.5,154.2362518310547,mid,UPTA,UPTA_2025_mosaic_rfl_358000_4304000.nc
356892.5,4302701.5,141.26161193847656,mid,UPTA,UPTA_2025_mosaic_rfl_356000_4302000.nc
353880.5,4280251.5,151.9940185546875,mid,ALMO,ALMO_2025_mosaic_rfl_353000_4280000.nc
333448.5,4312542.5,144.3231201171875,mid,CRBU,CRBU_2025_mosaic_rfl_333000_4312000.nc
357928.5,4305596.5,140.74188232421875,mid,UPTA,UPTA_2025_mosaic_rfl_357000_4305000.nc
326433.5,4317881.5,141.92218017578125,mid,CRBU,CRBU_2025_mosaic_rfl_326000_4317000.nc
320718.5,4310920.5,151.66342163085938,mid,CRBU,CRBU_2025_mosaic_rfl_320000_4310000.nc
335493.5,4312947.5,149.482177734375,mid,CRBU,CRBU_2025_mosaic_rfl_335000_4312000.nc
320973.5,4312407.5,153.0684356689453,mid,CRBU,CRBU_2025_mosaic_rfl_320000_4312000.nc
320649.5,4310647.5,149.97007751464844,mid,CRBU,CRBU_2025_mosaic_rfl_320000_4310000.nc
321148.5,4309869.5,146.27635192871094,mid,CRBU,CRBU_2025_mosaic_rfl_321000_4309000.nc
322739.5,4312602.5,149.1924591064453,mid,CRBU,CRBU_2025_mosaic_rfl_322000_4312000.nc
346151.5,4313812.5,151.5009002685547,mid,UPTA,UPTA_2025_mosaic_rfl_346000_4313000.nc
350562.5,4313617.5,147.67848205566406,mid,UPTA,UPTA_2025_mosaic_rfl_350000_4313000.nc
358907.5,4315428.5,146.63768005371094,mid,UPTA,UPTA_2025_mosaic_rfl_358000_4315000.nc
352874.5,4319875.5,148.5556640625,mid,UPTA,UPTA_2025_mosaic_rfl_352000_4319000.nc
322430.5,4298999.5,146.43199157714844,mid,CRBU,CRBU_2025_mosaic_rfl_322000_4299000.nc
330091.5,4313494.5,137.645263671875,mid,CRBU,CRBU_2025_mosaic_rfl_330000_4313000.nc
353658.5,4282626.5,151.74305725097656,mid,ALMO,ALMO_2025_mosaic_rfl_353000_4282000.nc
325943.5,4311542.5,140.29876708984375,mid,CRBU,CRBU_2025_mosaic_rfl_325000_4311000.nc
333259.5,4311455.5,137.53607177734375,mid,CRBU,CRBU_2025_mosaic_rfl_333000_4311000.nc
358517.5,4307947.5,137.91030883789062,mid,UPTA,UPTA_2025_mosaic_rfl_358000_4307000.nc
335313.5,4311536.5,149.2872314453125,mid,CRBU,CRBU_2025_mosaic_rfl_335000_4311000.nc
325760.5,4306524.5,137.93792724609375,mid,CRBU,CRBU_2025_mosaic_rfl_325000_4306000.nc
334946.5,4311470.5,146.1055450439453,mid,CRBU,CRBU_2025_mosaic_rfl_334000_4311000.nc
345541.5,4296599.5,147.01512145996094,mid,ALMO,ALMO_2025_mosaic_rfl_345000_4296000.nc
357961.5,4312410.5,139.36917114257812,mid,UPTA,UPTA_2025_mosaic_rfl_357000_4312000.nc
326175.5,4318509.5,142.02191162109375,mid,CRBU,CRBU_2025_mosaic_rfl_326000_4318000.nc
330457.5,4316401.5,152.00267028808594,mid,CRBU,CRBU_2025_mosaic_rfl_330000_4316000.nc
322802.5,4310173.5,141.03118896484375,mid,CRBU,CRBU_2025_mosaic_rfl_322000_4310000.nc
325055.5,4308059.5,132.2190399169922,mid,CRBU,CRBU_2025_mosaic_rfl_325000_4308000.nc
328430.5,4310359.5,143.26622009277344,mid,CRBU,CRBU_2025_mosaic_rfl_328000_4310000.nc
344262.5,4297746.5,140.4011688232422,mid,ALMO,ALMO_2025_mosaic_rfl_344000_4297000.nc
324022.5,4308020.5,147.12940979003906,mid,CRBU,CRBU_2025_mosaic_rfl_324000_4308000.nc
348847.5,4319941.5,152.459228515625,mid,UPTA,UPTA_2025_mosaic_rfl_348000_4319000.nc
321967.5,4307617.5,153.92396545410156,mid,CRBU,CRBU_2025_mosaic_rfl_321000_4307000.nc
326604.5,4311959.5,147.47523498535156,mid,CRBU,CRBU_2025_mosaic_rfl_326000_4311000.nc
355673.5,4303122.5,143.39572143554688,mid,UPTA,UPTA_2025_mosaic_rfl_355000_4303000.nc
