x_utm,y_utm,domain,snow_free_doy,canopy_height_m,predicted_label,nearest_class,nearest_d,second_class,second_d,margin,ood_flag
329067.5,4311974.5,CRBU,129.69586181640625,0,S01,S10,8.28477830797779,S01,8.64260091798412,0.3578226100063304,TRUE
332652.5,4301926.5,CRBU,117.10736083984376,0,S18,S18,15.4077860266817,S24.b,15.49153049999881,0.08374447331710932,TRUE
335508.5,4307416.5,CRBU,125.92115020751952,0,S04,S05.b,10.625587677608278,S04,10.736715385863121,0.11112770825484297,TRUE
329571.5,4305992.5,CRBU,110.83344268798828,0.5120000243186951,S02,S02,11.78296563549549,S06,11.856203033339929,0.07323739784443895,TRUE
332895.5,4309164.5,CRBU,119.69483947753906,0,S01,S10,7.657221728105599,S01,7.733528591511195,0.07630686340559656,TRUE
332286.5,4312194.5,CRBU,128.38937377929688,0,S02,S02,13.585470389913853,S06,13.714369897990352,0.12889950807649875,TRUE
329910.5,4312125.5,CRBU,125.4106674194336,0,S01,S10,11.291228153462818,S02,11.363363545175398,0.07213539171257999,TRUE
328883.5,4305221.5,CRBU,118.8707504272461,0,S01,S10,8.99515800555835,S01,9.276068549915932,0.28091054435758167,TRUE
335625.5,4306518.5,CRBU,119.31649780273438,0,S02,S02,13.993939220453779,S01,14.210152541076626,0.21621332062284715,TRUE
329274.5,4307401.5,CRBU,110.0258560180664,0,S25,S25,27.196209530918992,S24.b,27.745175168090462,0.5489656371714702,TRUE
327505.5,4305056.5,CRBU,126.88870239257812,0,S10,S15,9.667071348463354,S11,9.768341439300565,0.10127009083721106,TRUE
330637.5,4304008.5,CRBU,115.91724395751952,0,S01,S05.b,11.391431328488034,S01,11.532451460640562,0.14102013215252818,TRUE
326883.5,4307893.5,CRBU,125.43213653564452,0,S10,Osmorhiza occidentalis,9.374720217716865,S06,9.401466663188017,0.02674644547115257,TRUE
329037.5,4306521.5,CRBU,114.40948486328124,0,S05.b,S05.b,7.932606638461729,S05.a,8.738246306447211,0.8056396679854823,TRUE
330592.5,4310410.5,CRBU,129.4054718017578,0,S19,S10,10.386095471524092,Sambucus racemosa,10.733386547867193,0.34729107634310097,TRUE
328364.5,4304962.5,CRBU,120.9865493774414,0,S01,S05.a,13.142997088277253,S10,13.148679914805403,0.005682826528149221,TRUE
334487.5,4306092.5,CRBU,125.23114776611328,0,Juniperus sp.,S10,8.26544665009968,S01,8.654414313192454,0.38896766309277453,TRUE
330070.5,4301629.5,CRBU,123.4719467163086,0,S01,S02,13.741720070847556,S05.b,13.783792697708687,0.04207262686113111,TRUE
327616.5,4304659.5,CRBU,126.49734497070312,0,S05.a,S01,13.893058066105498,S14,13.955162719399063,0.06210465329356474,TRUE
328190.5,4312824.5,CRBU,129.59014892578125,0,S10,S10,8.405355574016873,S09.a,8.408946917959458,0.003591343942584757,TRUE
328223.5,4303197.5,CRBU,128.6136016845703,1.3209999799728394,S01,S02,9.509712887182298,S01,9.679683995133171,0.16997110795087345,TRUE
327502.5,4306791.5,CRBU,122.12984466552734,0,S25,S24.b,17.057718370095866,S25,17.136267422372306,0.07854905227643982,TRUE
333226.5,4308731.5,CRBU,122.53401947021484,0,S25,S24.b,16.345780666615887,S24.a,16.444533111251133,0.09875244463524524,TRUE
325766.5,4304329.5,CRBU,123.01661682128906,0,S18,S02,15.82078303535672,S06,15.90817193035438,0.0873888949976589,TRUE
322973.5,4308698.5,CRBU,129.27073669433594,0,S02,S02,14.15620362728089,S10,14.265296741499851,0.10909311421896106,TRUE
330562.5,4311071.5,CRBU,122.45286560058594,0,S10,S10,6.332820093493809,S09.a,6.810862442515663,0.4780423490218544,FALSE
330316.5,4310575.5,CRBU,129.03138732910156,0,S10,S09.b,9.236733039819217,S09.a,9.278434090208194,0.04170105038897631,TRUE
331619.5,4301740.5,CRBU,118.52826690673828,0,S05.b,S05.b,10.269598682306817,S01,10.516340492229332,0.24674180992251493,TRUE
329880.5,4301590.5,CRBU,127.36283111572266,0,S05.a,S05.b,13.169949204107382,S10,13.352427536767511,0.18247833266012847,TRUE
329685.5,4309761.5,CRBU,126.3846664428711,0,S01,S10,11.01237037770618,S11,11.067341482896312,0.05497110519013226,TRUE
326760.5,4308002.5,CRBU,124.49423217773438,0.2549999952316284,S10,S10,7.519288863143048,S09.b,7.949102822746765,0.4298139596037167,TRUE
330076.5,4307749.5,CRBU,114.25938415527344,0.5860000252723694,S10,S09.b,8.211130673179975,Osmorhiza occidentalis,8.300355095585513,0.08922442240553785,TRUE
328127.5,4308581.5,CRBU,128.25856018066406,0,S10,S10,6.391924594798107,S09.a,7.08573040372945,0.6938058089313426,FALSE
331934.5,4302011.5,CRBU,118.12945556640624,0,S01,S01,13.976574697714396,S10,14.003111453496226,0.026536755781830124,TRUE
324826.5,4297812.5,CRBU,129.19876098632812,0,S01,S10,9.37556796654386,S02,9.46101138986378,0.08544342331991928,TRUE
334775.5,4308533.5,CRBU,113.27930450439452,0.4160000085830689,S01,S01,15.896598177183536,S02,15.946455328895569,0.04985715171203253,TRUE
336724.5,4308527.5,CRBU,124.53298950195312,0,S02,S02,13.70164587176534,S06,13.832350007895203,0.13070413612986265,TRUE
334259.5,4309233.5,CRBU,124.91656494140624,0,S01,S05.b,13.957586515948604,S01,14.08761661678909,0.13003010084048583,TRUE
334490.5,4304575.5,CRBU,121.1733856201172,0,S01,S02,10.757614548663739,S04,10.782358900596561,0.02474435193282254,TRUE
332703.5,4308650.5,CRBU,126.06178283691406,0,S10,S10,8.003453993523717,Salix wolfii,8.259391443811293,0.25593745028757553,TRUE
331367.5,4309959.5,CRBU,121.6989517211914,0,S01,S10,8.168663469396428,S01,8.531456843882053,0.36279337448562465,TRUE
330511.5,4311152.5,CRBU,122.98883819580078,0,S10,S10,7.420737853049479,Osmorhiza occidentalis,7.605838911932409,0.18510105888293005,TRUE
335703.5,4305926.5,CRBU,129.54672241210938,0,S04,S02,9.596559551611831,S04,9.773142009316802,0.1765824577049706,TRUE
325319.5,4308491.5,CRBU,108.5643310546875,0.0820000022649765,S02,S10,11.520966590131094,S06,11.64512125341775,0.12415466328665659,TRUE
326934.5,4308767.5,CRBU,127.82674407958984,0,S25,S12,17.51408004418381,S10,17.68215988197913,0.1680798377953181,TRUE
334826.5,4308068.5,CRBU,123.36219787597656,0,S03,S03,7.773317447394755,Veratrum tenuipetalum,7.7974403343091,0.02412288691434572,TRUE
330820.5,4310737.5,CRBU,127.11724853515624,0,S10,S10,7.687832237942427,S06,7.925585219982353,0.23775298203992623,TRUE
326280.5,4304473.5,CRBU,104.65988159179688,0,S04,S10,8.258680756485253,S01,8.805999675603234,0.5473189191179806,TRUE
332694.5,4310221.5,CRBU,121.29521942138672,0,S10,S10,7.703459960794257,Osmorhiza occidentalis,7.903277691131475,0.19981773033721772,TRUE
329826.5,4312125.5,CRBU,129.47547912597656,0,S02,S10,14.393043561437187,S06,14.421427690818579,0.028384129381391787,TRUE
330937.5,4311161.5,CRBU,125.3764419555664,0,S04,S10,8.829237766912197,S02,9.257275724578493,0.42803795766629626,TRUE
330934.5,4301896.5,CRBU,116.51545715332033,0,S25,S24.b,16.12635287479233,S25,16.172109021746092,0.04575614695376018,TRUE
328172.5,4307728.5,CRBU,128.33460998535156,0,S18,S10,14.819541094818147,S06,14.836076098651535,0.016535003833388018,TRUE
335121.5,4307257.5,CRBU,121.97074127197266,0,S02,S01,7.368129161104587,S10,7.3748458348668535,0.0067166737622663675,TRUE
328145.5,4309464.5,CRBU,124.72454071044922,0,S01,S10,9.374303993678142,S01,9.624025758254245,0.24972176457610296,TRUE
332982.5,4302272.5,CRBU,120.41962432861328,0,S22,S22,15.423507411071544,S18,15.970083405688518,0.5465759946169744,TRUE
331880.5,4301152.5,CRBU,113.77212524414062,0,S02,S02,9.778365161801691,S01,9.911819514688206,0.13345435288651508,TRUE
328145.5,4306362.5,CRBU,124.45421600341795,0,S10,S10,7.416368847179431,S09.a,8.105587037730054,0.6892181905506227,TRUE
334037.5,4305842.5,CRBU,118.44326782226562,0.3019999861717224,S01,S11,8.432424153789272,S10,8.762451012203902,0.3300268584146302,TRUE
331190.5,4301857.5,CRBU,119.96186065673828,0,S01,S25,14.956607393819747,S01,14.987688330321811,0.03108093650206456,TRUE
329967.5,4309914.5,CRBU,126.22914123535156,0,S10,S10,7.633232768055632,Osmorhiza occidentalis,8.062886787571015,0.4296540195153833,TRUE
327469.5,4305266.5,CRBU,126.19037628173828,1.212000012397766,S10,S26,6.962020833190148,S09.a,7.244958635428366,0.2829378022382185,FALSE
331421.5,4309443.5,CRBU,125.56558227539062,0,S10,S10,6.651356464200577,S09.a,7.7750978710627985,1.1237414068622211,FALSE
325565.5,4308284.5,CRBU,128.70187377929688,0,S11,S10,5.851911713939122,S11,6.053651214621193,0.2017395006820708,FALSE
330190.5,4304293.5,CRBU,116.89580535888672,0,S05.a,S05.b,13.063969787082204,S05.a,13.617958306531747,0.5539885194495433,TRUE
336544.5,4307575.5,CRBU,129.75405883789062,0,S01,S05.b,19.78841243916628,S02,19.983340579346123,0.19492814017984372,TRUE
332874.5,4309083.5,CRBU,112.42047882080078,0,S02,S02,12.793648390629883,S06,13.066302965343224,0.2726545747133411,TRUE
320982.5,4315191.5,CRBU,149.82456970214844,0,S01,S10,9.60702393858553,S06,9.798258964173634,0.1912350255881048,TRUE
331949.5,4313389.5,CRBU,144.08236694335938,0,S06,S06,13.989813295486327,S10,14.04194464915744,0.05213135367111299,TRUE
330922.5,4308296.5,CRBU,137.5836181640625,0,S05.a,S05.b,12.325483776401585,S01,12.704377479431253,0.37889370302966796,TRUE
319001.5,4311449.5,CRBU,152.9399871826172,0,S12,S08,14.411488670207778,S12,14.42424815272543,0.012759482517651577,TRUE
332175.5,4311458.5,CRBU,136.6786346435547,0,S02,S10,6.968998706789343,Osmorhiza occidentalis,6.986316172528908,0.017317465739565385,FALSE
326883.5,4315407.5,CRBU,146.9384307861328,0,S06,S09.b,5.02106748591929,Osmorhiza occidentalis,5.327310674674162,0.30624318875487155,FALSE
330568.5,4312119.5,CRBU,131.00759887695312,0,S10,S10,8.213607203521612,S09.a,8.550100584173753,0.33649338065214174,TRUE
318421.5,4299596.5,CRBU,134.2999725341797,0,S25,S24.a,22.234917237766986,S24.b,22.558485397551415,0.3235681597844291,TRUE
330955.5,4312524.5,CRBU,130.1195068359375,0,S10,S10,6.549907031713163,S09.a,6.616575414605458,0.06666838289229471,FALSE
321331.5,4315659.5,CRBU,141.25747680664062,0,S21,S21,43.48054889134996,S15,47.01137841357687,3.5308295222269095,TRUE
322436.5,4312395.5,CRBU,144.54437255859375,0,S06,S09.b,6.395044819187267,S09.a,6.432004794120448,0.03695997493318082,FALSE
328763.5,4312326.5,CRBU,133.082763671875,0,S02,S10,8.631700068623877,S02,8.634110833069968,0.0024107644460915623,TRUE
334247.5,4309323.5,CRBU,134.80438232421875,0,S01,S10,9.70977584584907,S06,9.796928262910917,0.08715241706184784,TRUE
328934.5,4309629.5,CRBU,132.26119995117188,0,S10,Osmorhiza occidentalis,6.001411279035351,S09.b,6.115925619155295,0.11451434011994355,FALSE
322052.5,4314701.5,CRBU,150.61944580078125,0,S06,S10,6.9578731712905455,S09.a,7.025936324899319,0.06806315360877324,FALSE
326178.5,4307170.5,CRBU,131.46173095703125,0,S10,S10,7.856054264818978,S09.a,8.682106249729472,0.8260519849104941,TRUE
316784.5,4303011.5,CRBU,149.11721801757812,0,S06,S06,11.070224022285975,S10,11.210812742987196,0.14058872070122064,TRUE
322085.5,4312095.5,CRBU,145.65289306640625,0,S05.a,S21,19.29334388750606,S25,21.60045506666048,2.3071111791544183,TRUE
332598.5,4310938.5,CRBU,134.73922729492188,0,S04,S05.b,9.595812417126282,S10,9.777739040470285,0.1819266233440029,TRUE
329193.5,4311686.5,CRBU,130.03102111816406,0,S11,S11,7.734271409746933,S10,7.928296436287002,0.1940250265400687,TRUE
328562.5,4309995.5,CRBU,140.16217041015625,0,S12,Sambucus racemosa,10.732222199633183,S02,10.937698907208164,0.20547670757498082,TRUE
325970.5,4309128.5,CRBU,137.70545959472656,0,S06,S06,14.170985784254253,S10,14.319727825368268,0.14874204111401568,TRUE
317613.5,4298902.5,CRBU,144.84671020507812,0,S12,S12,16.51085272857885,S24.a,17.30876271626898,0.7979099876901294,TRUE
325553.5,4310815.5,CRBU,140.49697875976562,0,S10,S10,6.015734853913828,S06,6.683197454561729,0.6674626006479016,FALSE
330463.5,4301140.5,CRBU,130.54116821289062,0,S01,S06,12.394371411978273,S02,12.685132391793518,0.2907609798152446,TRUE
325850.5,4305995.5,CRBU,133.3100128173828,1.5169999599456787,S02,S06,11.914980126841185,S02,12.023886422566777,0.10890629572559263,TRUE
326406.5,4298422.5,CRBU,143.4621124267578,0,S02,S02,11.530930696766557,S06,11.736695612161787,0.20576491539523012,TRUE
327511.5,4319881.5,CRBU,150.7864990234375,0,S06,S09.b,9.190333153647357,S09.a,9.488126998593174,0.29779384494581684,TRUE
332382.5,4311434.5,CRBU,137.5093231201172,0,S01,S02,9.993341634489072,S04,10.037001158657562,0.04365952416848984,TRUE
321610.5,4315203.5,CRBU,147.5780792236328,0,S01,S10,11.49580033969874,S06,11.633218333555085,0.1374179938563458,TRUE
320847.5,4303638.5,CRBU,146.3695526123047,0,S08,Sambucus racemosa,9.523206615624934,S08,9.755600829793877,0.23239421416894324,TRUE
319490.5,4311185.5,CRBU,153.68350219726562,0,S06,S06,12.608138482270421,S10,12.70141528553969,0.09327680326926924,TRUE
318271.5,4324878.5,CRBU,152.1796875,0,S21,S21,10.262910442032775,S23,14.552993574148985,4.2900831321162105,TRUE
332436.5,4313503.5,CRBU,141.13099670410156,0,S12,S12,21.114826926553434,S24.a,21.322034075695427,0.20720714914199334,TRUE
324667.5,4313788.5,CRBU,145.17018127441406,0,S06,S09.a,5.5151651303234415,S09.b,6.091704715803295,0.5765395854798534,FALSE
330427.5,4309443.5,CRBU,136.27978515625,0,S10,S09.b,6.335305514829517,Osmorhiza occidentalis,6.546673030230902,0.21136751540138565,FALSE
322118.5,4314023.5,CRBU,145.63185119628906,0,S09.a,S09.a,7.43452084367774,S09.b,7.687460877112601,0.2529400334348608,TRUE
320775.5,4315941.5,CRBU,148.80618286132812,0,S12,S12,16.967400656495265,S25,17.396456774923315,0.4290561184280506,TRUE
327070.5,4318833.5,CRBU,149.24783325195312,0,S03,Corydalis caseana,4.973073043503086,S03,5.337854718572889,0.3647816750698034,FALSE
323931.5,4298923.5,CRBU,141.1233673095703,0,S02,S02,9.835383997752794,S06,10.069863663994155,0.23447966624136107,TRUE
323715.5,4315209.5,CRBU,154.0977325439453,0,S21,S21,38.481968796581455,S23,40.62058636166619,2.1386175650847363,TRUE
332151.5,4313296.5,CRBU,146.5582733154297,0,S12,S12,18.338928655419817,S06,19.376709754578332,1.037781099158515,TRUE
317793.5,4299299.5,CRBU,151.0721893310547,0,S12,S12,18.32719959099801,S24.a,18.49796891497368,0.17076932397566935,TRUE
323304.5,4305512.5,CRBU,142.8491973876953,0,S06,S13,17.491122442636037,S08,17.75438107617945,0.26325863354341195,TRUE
326964.5,4321431.5,CRBU,146.2593536376953,0,S06,S09.b,7.334172281591625,S06,7.476413912077681,0.14224163048605565,TRUE
320742.5,4311869.5,CRBU,152.36585998535156,0,S12,S12,14.772828128475707,S06,15.070158014335206,0.29732988585949904,TRUE
325754.5,4307482.5,CRBU,132.1944122314453,0,S04,S21,18.63662845653117,S23,21.75096078179547,3.1143323252643,TRUE
326442.5,4318617.5,CRBU,144.8256072998047,0,S03,S03,5.211849037254786,Veratrum tenuipetalum,5.449846176006123,0.23799713875133754,FALSE
324436.5,4308014.5,CRBU,138.86582946777344,0,S06,S06,12.52833815949715,S02,12.726535661886123,0.1981975023889735,TRUE
327031.5,4321443.5,CRBU,147.69265747070312,0,S06,S09.b,9.620692981936836,S06,9.861614996999448,0.2409220150626119,TRUE
328997.5,4308695.5,CRBU,135.42420959472656,0,S10,S09.b,5.338876299614979,Ligusticum porteri,5.358893202364322,0.02001690274934287,FALSE
330433.5,4309617.5,CRBU,133.93194580078125,0,S01,S11,9.672604564264168,S02,9.803025759089625,0.13042119482545722,TRUE
322115.5,4314617.5,CRBU,150.38613891601562,0,S09.a,S10,9.363842885831385,S09.a,9.403436540509198,0.039593654677812395,TRUE
333418.5,4311764.5,CRBU,139.94842529296875,0,S06,S09.b,4.748919599249117,Osmorhiza occidentalis,4.804138261544792,0.05521866229567518,FALSE
328595.5,4309512.5,CRBU,133.483154296875,0,Veratrum tenuipetalum,Veratrum tenuipetalum,8.207740130305051,S03,8.72180088704096,0.5140607567359083,TRUE
321199.5,4303794.5,CRBU,149.12258911132812,0,Veratrum tenuipetalum,S21,27.535897838647145,S23,30.504494182213055,2.9685963435659097,TRUE
329580.5,4308761.5,CRBU,133.8708953857422,0,S02,Osmorhiza occidentalis,8.316914574472154,S06,8.434922132685879,0.11800755821372455,TRUE
329469.5,4309110.5,CRBU,134.41598510742188,0,S10,Corydalis caseana,11.228711916983354,Osmorhiza occidentalis,11.393273468282368,0.1645615512990144,TRUE
319835.5,4305809.5,CRBU,153.36888122558594,0,S13,S20,15.037116223797666,S13,15.493143367318782,0.4560271435211156,TRUE
323463.5,4298797.5,CRBU,139.5438995361328,0,S01,S06,12.710408573237105,S10,12.729142854176082,0.01873428093897722,TRUE
327304.5,4317563.5,CRBU,143.23275756835938,0,S06,S09.b,9.824570953206097,S09.a,9.949206108367372,0.12463515516127543,TRUE
326244.5,4310968.5,CRBU,137.34963989257812,0,S19,S10,10.991658054873948,S05.b,11.171759466902419,0.18010141202847052,TRUE
333706.5,4310962.5,CRBU,142.56399536132812,3.128999948501587,S11,S21,17.197714801550614,S11,17.855035221801685,0.6573204202510716,TRUE
323688.5,4301722.5,CRBU,143.446044921875,0,S02,S06,8.525911119990575,S10,8.590007539892614,0.06409641990203951,TRUE
329055.5,4313185.5,CRBU,131.1416015625,0,S20,S20,13.78888923107098,S08,13.859977152207703,0.0710879211367228,TRUE
326451.5,4318122.5,CRBU,143.92279052734375,0,S03,S03,6.196275979681134,Veratrum tenuipetalum,6.260406376880629,0.0641303971994942,FALSE
333580.5,4310974.5,CRBU,138.1762237548828,0,S06,S06,10.558754171047717,Osmorhiza occidentalis,10.782365081994222,0.22361091094650476,TRUE
327295.5,4312860.5,CRBU,137.446044921875,0,S03,S03,6.574243741315396,Veratrum tenuipetalum,6.64077969122091,0.06653594990551426,FALSE
330487.5,4307377.5,CRBU,144.08096313476562,0,S06,S06,11.761958915282525,S10,11.767489628172267,0.005530712889742162,TRUE
321379.5,4314485.5,CRBU,146.82681274414062,0,Salix wolfii,Lonicera involucrata,7.109342954120436,S21,7.457439764072733,0.3480968099522972,TRUE
325109.5,4313713.5,CRBU,145.1312255859375,0,S12,Artemisia tridentata,14.66404974069136,Sambucus racemosa,14.692782666837754,0.028732926146394888,TRUE
335403.5,4311080.5,CRBU,148.1564178466797,0.30000001192092896,S07,Caltha leptosepala,6.380939370345278,S07,6.576709983960678,0.1957706136154007,FALSE
333865.5,4312353.5,CRBU,144.82855224609375,0,S06,S09.b,7.025033756299082,S06,7.195814405187274,0.17078064888819267,TRUE
328091.5,4315332.5,CRBU,144.5491485595703,0,S02,S06,9.371078567916902,S01,9.43817585733212,0.06709728941521753,TRUE
327115.5,4315491.5,CRBU,141.24560546875,0,S02,S06,8.712376208899293,S09.b,8.809588796606285,0.09721258770699137,TRUE
322076.5,4312746.5,CRBU,140.24237060546875,0,Sambucus racemosa,S09.a,6.855057975582562,S09.b,6.898841297468463,0.043783321885901394,FALSE
330832.5,4309155.5,CRBU,139.4196014404297,0,S10,S10,7.3575091340159124,S06,7.3711196867692585,0.013610552753346106,TRUE
332085.5,4307365.5,CRBU,144.64608764648438,0,S08,S06,13.66471488992201,S05.b,13.825658064069431,0.16094317414742143,TRUE
329706.5,4306761.5,CRBU,131.39114379882812,0,S01,S10,8.073550036570992,S06,8.343415284416448,0.2698652478454555,TRUE
329817.5,4306788.5,CRBU,131.35829162597656,0,S01,S10,8.522935184261854,S01,8.775332461706087,0.2523972774442331,TRUE
323844.5,4314803.5,CRBU,145.03697204589844,0,S20,S20,19.72414138613368,S08,20.570062897489045,0.845921511355364,TRUE
329943.5,4316176.5,CRBU,145.9022979736328,0,S12,S24.b,22.90316352265768,S24.a,23.028647541250304,0.1254840185926227,TRUE
331235.5,4307467.5,CRBU,141.80615234375,0,S14,S06,14.72953637915166,S10,14.732259921010659,0.0027235418589981464,TRUE
321901.5,4314293.5,CRBU,144.45701599121094,0,S09.a,S09.a,5.226934565017427,S09.b,5.582058258870164,0.3551236938527378,FALSE
327979.5,4319758.5,CRBU,152.8731689453125,0.17599999904632568,S12,S24.b,18.193525784393124,S24.a,18.98820513454127,0.7946793501481473,TRUE
333271.5,4311809.5,CRBU,138.4908447265625,0,S10,S10,6.358642787596995,S09.b,6.606957589101823,0.24831480150482754,FALSE
321547.5,4308632.5,CRBU,138.593994140625,0,S06,S10,8.524658254672781,S06,8.527627721823837,0.002969467151055838,TRUE
324358.5,4311716.5,CRBU,146.20933532714844,0,S06,S06,9.744860843793298,Osmorhiza occidentalis,9.976624221728807,0.2317633779355095,TRUE
323334.5,4304224.5,CRBU,135.5635528564453,0,S25,S24.a,29.382676401948437,S24.b,29.495268254830975,0.11259185288253803,TRUE
334820.5,4309098.5,CRBU,132.00401306152344,0,S11,S11,7.351724604718411,S01,8.218918949701857,0.8671943449834458,TRUE
332331.5,4312581.5,CRBU,138.10450744628906,0.10999999940395357,S06,Osmorhiza occidentalis,6.979939065905303,S09.b,7.104390644088772,0.12445157818346875,FALSE
324181.5,4314947.5,CRBU,150.83480834960938,0,S06,S09.b,6.815902755791481,S09.a,7.175926644843102,0.36002388905162075,FALSE
335943.5,4307716.5,CRBU,133.02066040039062,0,S01,S10,11.104735270492844,S06,11.219744647362475,0.1150093768696312,TRUE
328220.5,4313107.5,CRBU,133.24462890625,0,S11,S10,5.852736089692874,S11,6.427684167279751,0.5749480775868774,FALSE
325820.5,4317515.5,CRBU,142.77532958984375,1.50600004196167,S10,S10,7.392458918869789,Osmorhiza occidentalis,7.652475207683683,0.26001628881389394,TRUE
322394.5,4312854.5,CRBU,149.61795043945312,0,S11,S11,10.499890225471818,S07,11.400306863133148,0.9004166376613298,TRUE
322769.5,4312287.5,CRBU,147.1909637451172,0,S06,S10,11.135973223860685,S02,11.163009730516814,0.027036506656129333,TRUE
323202.5,4308638.5,CRBU,134.94395446777344,0,S01,S01,10.499835247265024,S06,10.503235353450705,0.0034001061856816506,TRUE
322349.5,4299146.5,CRBU,147.68150329589844,0,S06,S10,7.12145089907583,S09.a,7.9019584819514295,0.7805075828755994,TRUE
323769.5,4312740.5,CRBU,152.96681213378906,0,S06,S06,10.52203441542393,S09.b,10.587781411757465,0.06574699633353553,TRUE
328895.5,4308137.5,CRBU,133.17349243164062,0,S11,S11,6.581369079146512,S10,7.301261027807168,0.7198919486606563,FALSE
325409.5,4307584.5,CRBU,132.09967041015625,1.5429999828338623,Salix other,Salix other,8.074748059730608,S26,8.325082952604166,0.2503348928735587,TRUE
334193.5,4310491.5,CRBU,145.725341796875,0,S06,S09.b,6.638663352322174,Osmorhiza occidentalis,6.767720188206914,0.12905683588473948,FALSE
328373.5,4307116.5,CRBU,131.87498474121094,0,S10,S10,8.20956079725349,S06,8.216036284677735,0.0064754874242449745,TRUE
326097.5,4310368.5,CRBU,134.36740112304688,0,S10,S10,5.888742098255978,Osmorhiza occidentalis,7.180251729962216,1.291509631706238,FALSE
328142.5,4311866.5,CRBU,143.46856689453125,0,S03,S03,4.254161830532968,Veratrum tenuipetalum,4.559072229877105,0.3049103993441378,FALSE
332991.5,4312173.5,CRBU,138.52334594726562,0,S10,S09.b,7.06284973317789,S09.a,7.122819888339989,0.059970155162099026,TRUE
327637.5,4316803.5,CRBU,142.01564025878906,0,S06,S09.b,7.759298904798272,Osmorhiza occidentalis,8.006118690022742,0.2468197852244698,TRUE
319316.5,4311029.5,CRBU,152.3949737548828,0,S06,S06,9.149922075691604,S09.b,9.403211252302075,0.2532891766104708,TRUE
327256.5,4314999.5,CRBU,140.3550262451172,0,S06,S11,8.1009007187843,S10,8.293313328204981,0.19241260942068017,TRUE
331706.5,4311368.5,CRBU,130.49339294433594,0,S04,S10,12.062597846066978,S05.b,12.126901250782458,0.06430340471547957,TRUE
327625.5,4311557.5,CRBU,151.0778045654297,0,S12,S12,16.445490026604876,S06,16.54610132094694,0.10061129434206251,TRUE
326994.5,4309143.5,CRBU,132.41722106933594,0,S02,S02,8.555394916838692,S06,8.84797859770631,0.29258368086761877,TRUE
317052.5,4304257.5,CRBU,150.3238525390625,0,S06,S06,10.376700749512295,Osmorhiza occidentalis,10.633633612139334,0.25693286262703907,TRUE
322745.5,4310986.5,CRBU,133.28353881835938,0,S10,S10,5.364390449814416,Osmorhiza occidentalis,6.625018485300166,1.26062803548575,FALSE
328808.5,4309899.5,CRBU,133.16831970214844,0,S06,Osmorhiza occidentalis,5.355395457419324,S09.b,5.80179901310061,0.446403555681286,FALSE
325937.5,4303095.5,CRBU,138.18246459960938,0,S06,S06,12.155735545728378,S10,12.272904193011447,0.1171686472830693,TRUE
334478.5,4311311.5,CRBU,142.24951171875,0,S06,S09.b,7.89915441825414,S09.a,7.986882721982429,0.08772830372828899,TRUE
327382.5,4320101.5,CRBU,152.872314453125,0,S12,S12,10.663342191266885,S09.b,10.722147405798781,0.0588052145318958,TRUE
324373.5,4298137.5,CRBU,137.01341247558594,0,S10,S10,6.9789811053383435,S11,7.561497043828862,0.5825159384905181,FALSE
330031.5,4306629.5,CRBU,132.71856689453125,0,S11,S21,8.613260915296012,S03,10.14000984079068,1.526748925494669,TRUE
332799.5,4311812.5,CRBU,140.6055908203125,0,S06,S03,5.59092442352991,Veratrum tenuipetalum,5.640410923764331,0.049486500234420916,FALSE
324457.5,4311572.5,CRBU,147.44654846191406,0,S06,S09.b,6.0448365449807735,Osmorhiza occidentalis,6.102253169682226,0.05741662470145226,FALSE
323454.5,4311449.5,CRBU,135.04995727539062,0.3100000023841858,S01,S01,8.716267102122066,Osmorhiza occidentalis,9.05193303222365,0.33566593010158385,TRUE
324022.5,4310233.5,CRBU,133.53590393066406,0,S10,S09.a,5.10597542324462,S09.b,5.768507735871414,0.6625323126267944,FALSE
322973.5,4309554.5,CRBU,141.53001403808594,0,S06,S10,8.653999198989968,S06,8.686610286750303,0.03261108776033517,TRUE
319868.5,4311062.5,CRBU,149.11293029785156,0,S06,S06,11.001010959484683,S08,11.290741861669359,0.2897309021846759,TRUE
320172.5,4325194.5,CRBU,148.54290771484375,0,S06,S09.b,6.858757531589669,Osmorhiza occidentalis,7.138062619737639,0.2793050881479697,FALSE
323049.5,4309782.5,CRBU,140.28199768066406,0,S10,S10,5.828208539461867,S09.a,6.1563340118437795,0.32812547238191225,FALSE
319754.5,4325404.5,CRBU,148.06301879882812,0,S06,S09.b,6.146103161484017,Osmorhiza occidentalis,6.408321549699106,0.26221838821508836,FALSE
333181.5,4311971.5,CRBU,143.05955505371094,0,S06,S09.b,4.786550105688261,S09.a,5.202503875152551,0.4159537694642905,FALSE
326493.5,4318350.5,CRBU,140.41900634765625,0,S03,S03,4.336422110516227,Veratrum tenuipetalum,4.759463338135977,0.42304122761975016,FALSE
323517.5,4305908.5,CRBU,150.5050048828125,0,S06,S08,14.463230784264987,S13,14.614478465534322,0.15124768126933574,TRUE
330079.5,4310296.5,CRBU,134.300537109375,0.23499999940395355,S01,S25,15.344016503101248,S12,15.359415210797163,0.015398707695915448,TRUE
333148.5,4310446.5,CRBU,136.8354034423828,0,S02,S02,10.542290986887767,S10,10.656125755325236,0.11383476843746898,TRUE
